number,name,position,height,weight,class,hometown
0,Shane Rector,G,"6' 2""",185 lbs,SR,"Bronx, NY"
1,Koby McEwen,G,"6' 4""",195 lbs,FR,"Toronto, ON"
2,Klay Stall,F,"6' 9""",235 lbs,FR,"Chandler, AZ"
3,Sam Merrill,G,"6' 4""",195 lbs,FR,"Bountiful, UT"
5,Julion Pearre,G,"6' 3""",205 lbs,JR,"McKinney, TX"
10,Quinn Taylor,F,"6' 8""",225 lbs,SO,"Houston, TX"
11,Alexis Dargenton,F,"6' 8""",205 lbs,SO,"Fort-de-France, "
13,Ngor Barnaba,F,"6' 8""",235 lbs,JR,"Khartoum, Sudan"
14,Jalen Moore,G/F,"6' 9""",225 lbs,SR,"North Logan, UT"
15,Norbert Janicek,F,"6' 11""",240 lbs,SO,"Drazkovce, Slovakia"
23,Daron Henson,G/F,"6' 7""",210 lbs,FR,"Pasadena, CA"
24,Diogo Brito,G,"6' 5""",200 lbs,FR,"Povoa de Varzim, Portugal"
25,Connor Garner,G/F,"6' 2""",190 lbs,SR,"Raft River, ID"
30,Abel Porter,G,"6' 3""",180 lbs,FR,"Farmington, UT"
32,Trevin Dorius,F,"6' 11""",220 lbs,FR,"Heber City, UT"
