number,name,position,height,weight,class,hometown
2,Zach Frampton,G,"6' 3""",185 lbs,FR,"Alpine, UT"
3,Elijah Bryant,G,"6' 5""",210 lbs,SO,"Gwinnett, GA"
4,Nick Emery,G,"6' 2""",185 lbs,SO,"Alpine, UT"
5,L.J. Rose,G,"6' 3""",200 lbs,SR,"Houston, TX"
10,Steven Beo,G,"6' 3""",180 lbs,FR,"Richland, WA"
12,Eric Mika,F,"6' 10""",230 lbs,SO,"Alpine, UT"
13,Colby Leifson,G,"6' 4""",190 lbs,FR,"Suwanee, GA"
15,Payton Dastrup,F,"6' 10""",250 lbs,FR,"Mesa, AZ"
21,Kyle Davis,F,"6' 8""",225 lbs,SR,"Draper, UT"
23,Yoeli Childs,F,"6' 8""",225 lbs,FR,"South Jordan, UT"
24,Davin Guinn,G,"6' 5""",190 lbs,JR,"Murrieta, CA"
30,TJ Haws,G,"6' 4""",170 lbs,FR,"Alpine, UT"
31,Braiden Shaw,F,"6' 9""",210 lbs,SO,"Eagle, ID"
40,Jamal Aytes,F,"6' 6""",235 lbs,JR,"San Diego, CA"
44,Corbin Kaufusi,C,"6' 10""",260 lbs,JR,"Provo, UT"
