number,name,position,height,weight,class,hometown
0,Crisshawn Clark,G,"6' 4""",210 lbs,SO,"Huber Heights, OH"
1,Jamel Artis,G,"6' 7""",215 lbs,SR,"Baltimore, MD"
2,Michael Young,F,"6' 9""",235 lbs,SR,"Duquesne, PA"
3,Damon Wilson,G,"6' 5""",195 lbs,SO,"Powder Springs, GA"
4,Ryan Luther,F,"6' 9""",225 lbs,JR,"Gibsonia, PA"
5,Justice Kithcart,G,"6' 1""",185 lbs,FR,"Durham, NC"
11,Corey Manigault,F,"6' 8""",230 lbs,FR,"Suitland, MD"
12,Chris Jones,G/F,"6' 6""",215 lbs,SR,"Teaneck, NJ"
21,Sheldon Jeter,F,"6' 8""",230 lbs,SR,"Beaver Falls, PA"
23,Cameron Johnson,G,"6' 8""",210 lbs,SO,"Moon Township, PA"
25,Rozelle Nix,C,"6' 11""",300 lbs,JR,"Cincinnati, OH"
35,Zach Smith,G,"6' 3""",200 lbs,JR,"Smethport, PA"
50,Ryan Seelye,F,"6' 6""",225 lbs,SO,"Saint Marys, PA"
55,Jonathan Milligan,G,"6' 2""",170 lbs,JR,"Orlando, FL"
