number,name,position,height,weight,class,hometown
0,Bitumba Baruti,G,"6' 6""",210 lbs,FR,Congo
1,David Crisp,G,"6' 0""",195 lbs,SO,"Tacoma, WA"
2,Dan Kingma,G,"5' 10""",160 lbs,JR,"Mill Creek, WA"
4,Matisse Thybulle,F,"6' 5""",195 lbs,SO,"Issaquah, WA"
5,Quin Barnard,G,"6' 0""",175 lbs,FR,"Bellevue, WA"
10,Malik Dime,F,"6' 9""",220 lbs,SR,"Dakar, Senegal"
15,Noah Dickerson,F,"6' 8""",245 lbs,SO,"Atlanta, GA"
20,Markelle Fultz,G,"6' 4""",195 lbs,FR,"Upper Marlboro, MD"
22,Dominic Green,F,"6' 6""",190 lbs,SO,"Seattle, WA"
23,Carlos Johnson,G,"6' 4""",235 lbs,FR,"Oakland, CA"
24,Devenir Duruisseau,F,"6' 8""",245 lbs,SO,"Palmdale, CA"
32,Greg Bowman,F,"6' 7""",225 lbs,JR,"Mountlake Terrace, WA"
33,Sam Timmins,F,"6' 11""",265 lbs,FR,"Dunedin, New Zealand"
41,Matthew Atewe,F,"6' 8""",250 lbs,JR,"Toronto, ON"
