number,name,position,height,weight,class,hometown
0,E.C. Matthews,G,"6' 5""",200 lbs,JR,"Detroit, MI"
1,Jarvis Garrett,G,"6' 0""",175 lbs,JR,"Milwaukee, WI"
5,Will Leviton,G,"5' 8""",150 lbs,SO,"Providence, RI"
10,Cyril Langevine,F,"6' 8""",225 lbs,FR,"East Orange, NJ"
11,Jeff Dowtin,G,"6' 3""",170 lbs,FR,"Upper Marlboro, MD"
12,Hassan Martin,F,"6' 7""",235 lbs,SR,"Staten Island, NY"
13,Stanford Robinson,G,"6' 4""",200 lbs,JR,"Landover, MD"
15,Eric Dadika,G,"6' 0""",175 lbs,FR,"Milltown, NJ"
21,Mike Layssard,F,"6' 8""",255 lbs,FR,"Lena, LA"
23,Kuran Iverson,F,"6' 9""",215 lbs,SR,"Hartford, CT"
25,Christion Thompson,G,"6' 4""",190 lbs,SO,"Baton Rouge, LA"
32,Jared Terrell,G,"6' 3""",215 lbs,JR,"Weymouth, MA"
34,Andre Berry,F,"6' 8""",275 lbs,JR,"West Hempstead, NY"
45,Nicola Akele,F,"6' 8""",215 lbs,SO,"Treviso, Italy"
55,Michael Tertsea,F,"6' 10""",230 lbs,FR,"Makurdi, Nigeria"
