number,name,position,height,weight,class,hometown
0,Brent Hibbitts,F,"6' 8""",210 lbs,FR,"Hudsonville, MI"
1,Charles Matthews,G,"6' 5""",180 lbs,SO,"Chicago, IL"
3,Xavier Simpson,G,"6' 0""",180 lbs,FR,"Lima, OH"
5,D.J. Wilson,F,"6' 10""",240 lbs,SO,"Sacramento, CA"
10,Derrick Walton Jr.,G,"6' 1""",190 lbs,SR,"Detroit, MI"
11,Andrew Dakich,G,"6' 2""",190 lbs,SR,"Zionsville, IN"
12,Muhammad-Ali Abdur-Rahkman,G,"6' 4""",190 lbs,JR,"Allentown, PA"
13,Moritz Wagner,F,"6' 11""",240 lbs,SO,"Berlin, Germany"
14,Fred Wright-Jones,G,"5' 11""",170 lbs,SO,"Detroit, MI"
15,Jon Teske,C,"7' 0""",245 lbs,FR,"Medina, OH"
20,Sean Lonergan,F,"6' 5""",210 lbs,JR,"Fishers, IN"
21,Zak Irvin,G/F,"6' 6""",215 lbs,SR,"Fishers, IN"
22,Duncan Robinson,G/F,"6' 8""",215 lbs,JR,"New Castle, NH"
23,Ibi Watson,G/F,"6' 5""",190 lbs,FR,"Pickerington, OH"
34,Mark Donnal,F,"6' 9""",240 lbs,SR,"Monclova, OH"
51,Austin Davis,F,"6' 10""",240 lbs,FR,"Onsted, MI"
