number,name,position,height,weight,class,hometown
0,Parker Jackson-Cartwright,G,"5' 11""",170 lbs,JR,"Los Angeles, CA"
1,Rawle Alkins,G,"6' 5""",220 lbs,FR,"Brooklyn, NY"
2,Kobi Simmons,G,"6' 5""",175 lbs,FR,"Atlanta, GA"
3,Dylan Smith,G,"6' 5""",170 lbs,SO,"Mobile, AL"
5,Kadeem Allen,G,"6' 3""",205 lbs,SR,"Wilmington, NC"
10,Lauri Markkanen,F,"7' 0""",230 lbs,FR,"Jyvaskyla, Finland"
14,Dusan Ristic,C,"7' 0""",245 lbs,JR,"Novi Sad, Serbia"
20,Talbott Denny,F,"6' 5""",215 lbs,SR,"Tucson, AZ"
21,Chance Comanche,C,"6' 11""",215 lbs,SO,"Beverly Hills, CA"
24,Ray Smith,F,"6' 8""",220 lbs,FR,"Las Vegas, NV"
25,Keanu Pinder,F,"6' 9""",220 lbs,JR,"Perth, Australia"
35,Allonzo Trier,G,"6' 5""",205 lbs,SO,"Seattle, WA"
50,Tyler Trillo,G,"5' 11""",170 lbs,SO,"Southbury, CT"
51,Paulo Cruz,G,"6' 4""",210 lbs,SO,"San Diego, CA"
52,Kory Jones,G,"6' 3""",170 lbs,FR,"Herndon, VA"
55,Jake DesJardins,F,"6' 6""",215 lbs,FR,"Henderson, NV"
