number,name,position,height,weight,class,hometown
0,Raemond Robinson,G,"6' 2""",190 lbs,SR,"Goose Creek, SC"
1,Armel Potter,G,"6' 1""",180 lbs,SO,"Marietta, GA"
2,Cortez Mitchell,G,"6' 2""",180 lbs,JR,"Jackson, MS"
4,Patrick Wallace,G,"6' 1""",180 lbs,SR,"Charlotte, NC"
5,Jamar Martin,F,"6' 5""",215 lbs,JR,"Toronto, ON"
10,Abdul Sarki,F/C,"6' 9""",230 lbs,JR,"Minna, Nigeria"
11,Christian Keeling,G,"6' 3""",175 lbs,FR,"Augusta, GA"
12,Antwan Maxwell,F,"6' 7""",220 lbs,FR,"Savannah, GA"
13,Jordan Jones,F,"6' 8""",205 lbs,FR,"Baltimore, MD"
15,TayVaughn Major,G,"6' 2""",150 lbs,SO,"North Charleston, SC"
20,Brock Johnson,G,"5' 10""",160 lbs,FR,"Castle Rock, WA"
21,Jamaal David,G,"6' 6""",190 lbs,FR,"Potomac, MD"
22,Zach Durkee,G,"6' 3""",180 lbs,JR,"Anderson, SC"
23,Javis Howard,F,"6' 8""",220 lbs,JR,"Irmo, SC"
24,Ugo Mmonu,F,"6' 6""",205 lbs,SR,"Osina, Nigeria"
30,Jamal Thomas,G,"6' 3""",200 lbs,JR,"Toronto, ON"
