number,name,position,height,weight,class,hometown
0,Sa'eed Nelson,G,"6' 1""",175 lbs,FR,"Pleasantville, NJ"
2,Delante Jones,G/F,"6' 5""",195 lbs,SO,"Lynchburg, VA"
3,James Washington,G,"6' 1""",160 lbs,SO,"Norwalk, CA"
4,Alex Paquin,G,"6' 0""",198 lbs,JR,"Montreal, PQ"
5,Laurynas Motuzis,G,"6' 6""",200 lbs,SO,"Darien, IL"
12,Yilret Yiljep,F,"6' 7""",235 lbs,SR,"Kaduna, Nigeria"
13,Leon Tolksdorf,F,"6' 8""",225 lbs,SR,"Berlin, Germany"
14,Justin Perez,G,"6' 1""",155 lbs,FR,"Miami, FL"
15,Lonnie Rivera,F,"6' 6""",195 lbs,SO,"Spring Valley, NY"
20,Charlie Jones,G/F,"6' 4""",185 lbs,SR,"Manchester, MD"
21,Jalen Rhea,G,"6' 2""",205 lbs,SR,"New Albany, OH"
22,Matt Cimino,F,"6' 10""",212 lbs,JR,"Falmouth, ME"
23,Mark Gasperini,F/C,"6' 10""",250 lbs,FR,"Brookline, MA"
25,Kevin Brown,G,"5' 8""",160 lbs,SO,"West Orange, NJ"
35,Andrija Matic,F,"6' 10""",220 lbs,SO,"Belgrade, Serbia"
