player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5174555,E. Strong,33,4,9,0,2,0,2,2,1,3,1,0,0,0,5,8,Boston College,Syracuse,TRUE,TRUE,2025-01-11,H
4711312,C. Venning,32,7,13,0,0,3,7,3,3,6,0,0,1,2,1,17,Boston College,Syracuse,TRUE,TRUE,2025-01-11,H
5107242,D. Brown,27,1,3,1,1,0,0,1,1,2,0,2,0,0,2,3,Boston College,Syracuse,TRUE,TRUE,2025-01-11,H
4698718,J. Beadle,25,8,14,1,2,0,0,0,2,2,6,0,0,0,2,17,Boston College,Syracuse,TRUE,TRUE,2025-01-11,H
4683629,D. Hand Jr.,33,5,12,1,4,9,9,0,9,9,0,0,0,2,4,20,Boston College,Syracuse,TRUE,TRUE,2025-01-11,H
4685671,J. Hastings,11,0,1,0,0,0,0,1,2,3,0,1,2,0,0,0,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
5151855,L. Toews,5,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
4897313,R. McFarlane,19,1,2,1,2,0,0,2,2,4,0,0,0,0,2,3,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
4888733,C. Kelley III,11,1,4,0,2,1,2,0,1,1,1,0,1,2,1,3,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
4684268,F. Payne,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
NA,TEAM,NA,27,62,4,16,13,20,10,26,36,9,3,4,6,18,71,Boston College,Syracuse,TRUE,FALSE,2025-01-11,H
