player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4592922,A. Koroma,F,32,7,13,0,2,3,4,3,2,5,0,0,2,3,3,17,Cal Poly,UC Santa Barbara,FALSE,TRUE,2023-03-09,N
4702351,C. Pierce,PG,23,4,9,0,1,2,2,0,4,4,3,0,0,2,4,10,Cal Poly,UC Santa Barbara,FALSE,TRUE,2023-03-09,N
4702353,B. Stevenson,G,36,6,15,1,3,5,8,1,5,6,0,0,1,3,5,18,Cal Poly,UC Santa Barbara,FALSE,TRUE,2023-03-09,N
4431954,J. Franklin,G,33,1,3,0,0,0,0,1,6,7,0,1,0,0,3,2,Cal Poly,UC Santa Barbara,FALSE,TRUE,2023-03-09,N
4397446,T. Taylor,G,24,2,5,0,2,0,0,2,0,2,1,0,0,0,3,4,Cal Poly,UC Santa Barbara,FALSE,TRUE,2023-03-09,N
4592943,C. Hunter,SF,22,0,2,0,1,0,0,0,1,1,2,0,1,1,2,0,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
4397157,B. Penn-Johnson,C,8,1,1,0,0,0,0,0,2,2,0,0,0,0,2,2,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
4585867,A. Prukop,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
4897662,H. Jory,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
4702153,N. Fleming,PG,22,0,3,0,2,1,2,0,4,4,2,2,0,3,1,1,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
4702348,N. Carlson,G,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
NA,TEAM,NA,NA,21,52,1,12,11,16,9,27,36,8,3,4,12,23,54,Cal Poly,UC Santa Barbara,FALSE,FALSE,2023-03-09,N
