player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Vodanovich,F,21,0,3,0,2,0,2,0,5,5,1,0,0,1,2,0,TRUE,2016-01-23,Elon,A
Y. Dalembert,F,21,4,4,0,0,0,2,1,6,7,0,0,2,1,3,8,TRUE,2016-01-23,Elon,A
S. Brown,F,19,5,8,2,3,0,0,0,2,2,1,0,0,1,4,12,TRUE,2016-01-23,Elon,A
R. Curry,G,28,5,13,2,5,2,4,0,5,5,5,2,0,1,2,14,TRUE,2016-01-23,Elon,A
J. Kent,G,31,2,7,2,6,7,10,1,2,3,2,1,0,0,2,13,TRUE,2016-01-23,Elon,A
P. Satkus,F,22,4,5,1,2,5,8,2,6,8,0,0,0,1,1,14,FALSE,2016-01-23,Elon,A
D. Cabarkapa,F,12,2,6,1,4,0,0,0,0,0,0,1,0,0,0,5,FALSE,2016-01-23,Elon,A
W. Grays III,G,9,1,3,0,2,0,0,0,1,1,1,0,0,0,0,2,FALSE,2016-01-23,Elon,A
J. McLean,G,24,5,9,2,2,2,2,1,0,1,2,0,1,1,3,14,FALSE,2016-01-23,Elon,A
D. Morgan,G,13,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,2016-01-23,Elon,A
TEAM,NA,NA,28,58,10,26,16,28,8,30,38,12,4,4,6,17,82,FALSE,2016-01-23,Elon,A
