player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4896505,L. Bettiol,23,4,7,0,0,0,0,1,2,3,2,0,1,2,4,8,Abilene Christian,Middle Tennessee,TRUE,TRUE,2024-11-09,H
5177704,N. DeGruy,21,2,8,0,2,0,0,0,2,2,1,2,0,3,1,4,Abilene Christian,Middle Tennessee,TRUE,TRUE,2024-11-09,H
5106274,Q. Williams,22,0,6,0,2,4,4,2,4,6,1,0,0,4,0,4,Abilene Christian,Middle Tennessee,TRUE,TRUE,2024-11-09,H
4897572,J. Venzant,30,4,6,0,0,2,4,1,5,6,1,1,0,2,2,10,Abilene Christian,Middle Tennessee,TRUE,TRUE,2024-11-09,H
4701572,H. Madden,33,2,9,1,7,3,3,1,3,4,2,1,0,2,2,8,Abilene Christian,Middle Tennessee,TRUE,TRUE,2024-11-09,H
5241314,B. Hubbard,8,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5177705,M. Hill,5,1,1,0,0,0,2,1,0,1,0,0,1,1,0,2,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5107885,C. Hornecker,12,2,3,1,1,0,0,0,0,0,0,0,0,0,0,5,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5241312,C. Alston,6,1,2,0,1,0,0,1,0,1,0,1,0,0,0,2,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5241311,D. Williams,14,2,5,0,1,0,2,1,1,2,0,2,2,1,2,4,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5241310,R. Smith,17,1,2,0,0,6,8,0,1,1,2,0,1,1,2,8,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5177702,Y. Rivera,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
5106345,C. Tanner,5,0,0,0,0,1,2,0,1,1,0,0,0,1,0,1,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
NA,TEAM,NA,19,49,2,14,16,25,9,22,31,9,8,5,19,15,56,Abilene Christian,Middle Tennessee,TRUE,FALSE,2024-11-09,H
