player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Z. Douglas,F,34,3,7,0,2,0,0,3,4,7,0,1,0,1,5,6,TRUE,2018-11-24,Southern,N
R. Davis,C,25,5,11,0,0,5,6,5,1,6,0,0,1,3,3,15,TRUE,2018-11-24,Southern,N
L. McKnight Jr.,G,33,4,8,1,3,6,7,2,3,5,2,2,0,0,0,15,TRUE,2018-11-24,Southern,N
R. Miller Jr.,G,36,6,11,3,6,7,10,0,3,3,5,2,0,3,2,22,TRUE,2018-11-24,Southern,N
R. London,G,35,6,7,0,0,3,3,1,3,4,3,0,0,5,3,15,TRUE,2018-11-24,Southern,N
R. Taylor Jr.,F,12,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,FALSE,2018-11-24,Southern,N
J. Walters,G,5,0,0,0,0,4,4,0,0,0,0,1,0,0,2,4,FALSE,2018-11-24,Southern,N
J. Guerra,G,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-11-24,Southern,N
R. Gardner Jr.,G,16,2,2,2,2,0,0,0,0,0,0,0,0,1,1,6,FALSE,2018-11-24,Southern,N
TEAM,NA,NA,26,49,6,14,25,30,11,17,28,10,6,2,13,17,83,FALSE,2018-11-24,Southern,N
