game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401403376,2022-03-10,George Washington,UMass,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.38194683214157565,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,NA
401403376,2022-03-10,George Washington,UMass,2,1,19:38,2378,2378,Brayon Freeman missed Jumper.,0,0,0,22,0.3821980883725379,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,George Washington,missed,Brayon Freeman,NA,FALSE,FALSE,George Washington,UMass,FALSE
401403376,2022-03-10,George Washington,UMass,3,1,19:35,2375,2375,Trent Buttrick Defensive Rebound.,0,0,0,3,0.38223286923550076,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,UMass,FALSE
401403376,2022-03-10,George Washington,UMass,4,1,19:12,2352,2352,Greg Jones missed Layup.,0,0,0,23,0.38250375200340614,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,UMass,missed,Greg Jones,NA,FALSE,FALSE,UMass,George Washington,FALSE
401403376,2022-03-10,George Washington,UMass,5,1,19:09,2349,2349,Ricky Lindo Jr. Defensive Rebound.,0,0,0,3,0.3825396436339777,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass,George Washington,FALSE
401403376,2022-03-10,George Washington,UMass,6,1,19:00,2340,2340,James Bishop missed Jumper.,0,0,0,9,0.38264810507214775,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,George Washington,missed,James Bishop,NA,FALSE,FALSE,George Washington,UMass,FALSE
401403376,2022-03-10,George Washington,UMass,7,1,18:56,2336,2336,Trent Buttrick Defensive Rebound.,0,0,0,4,0.3826966915976784,0.5,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,UMass,FALSE
401403376,2022-03-10,George Washington,UMass,8,1,18:49,2329,2329,Trent Buttrick made Three Point Jumper. Assisted by Noah Fernandes.,0,3,-3,7,0.3204287650108014,0.4319139208293343,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,UMass,made,Trent Buttrick,Noah Fernandes,TRUE,FALSE,UMass,George Washington,FALSE
401403376,2022-03-10,George Washington,UMass,9,1,18:23,2303,2303,Ricky Lindo Jr. Turnover.,0,3,-3,26,0.3199728627332927,0.4310633909148448,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,UMass,FALSE
401403376,2022-03-10,George Washington,UMass,10,1,18:23,2303,2303,Trent Buttrick Steal.,0,3,-3,0,0.3199728627332927,0.4310633909148448,4,4,-3,149.5,"c(""Wally Rutecki"", "" Mark Schnur"", "" Jeff  Pon"")","Washington, DC",Capital One Arena,20600,NA,NA,NA,NA,NA,NA,NA,NA,NA,George Washington,UMass,FALSE
