date,game_id,home,away
2014-02-21,400499198,Florida Gulf Coast,Mercer
2014-02-21,400499199,Lipscomb,Northern Kentucky
2014-02-21,400499200,Stetson,Kennesaw State
2014-02-21,400502640,Siena,Manhattan
2014-02-21,400502641,Rider,Iona
2014-02-21,400503035,Hawai'i,UC Irvine
2014-02-21,400505724,Columbia,Brown
2014-02-21,400505759,Cornell,Yale
2014-02-21,400505777,Princeton,Dartmouth
2014-02-21,400505958,Pennsylvania,Harvard
2014-02-21,400506269,UMass,VCU
2014-02-21,400506663,Wright State,Detroit Mercy
2014-02-21,400507142,UIC,Oakland
