game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401580088,2024-02-22,N Dakota St,St Thomas (MN),1,1,19:32,2372,2372,Brooks Allen made Three Point Jumper. Assisted by Raheem Anthony.,away,0,3,-3,0,TRUE,FALSE,0.3388625968958964,0.4332944795908188,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Brooks Allen,Raheem Anthony,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),2,1,18:52,2332,2332,Noah Feddersen Turnover.,home,0,3,-3,40,FALSE,FALSE,0.3380695492774669,0.4320113397035177,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),3,1,18:36,2316,2316,Brooks Allen missed Three Point Jumper.,away,0,3,-3,16,FALSE,FALSE,0.3377501437513673,0.4314900174104827,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Brooks Allen,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),4,1,18:33,2313,2313,Jacari White Defensive Rebound.,home,0,3,-3,3,FALSE,FALSE,0.3376901645647914,0.4313918005327808,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),5,1,18:24,2304,2304,Foul on Parker Bjorklund.,away,0,3,-3,9,FALSE,TRUE,0.3375100987239277,0.4310963010761886,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),6,1,18:16,2296,2296,Noah Feddersen Turnover.,home,0,3,-3,8,FALSE,FALSE,0.33734991772596745,0.4308326017028225,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),7,1,17:57,2277,2277,Parker Bjorklund made Jumper.,away,0,5,-5,19,TRUE,FALSE,0.2964669574846218,0.38500118748826473,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Parker Bjorklund,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),8,1,17:27,2247,2247,Jacari White missed Three Point Jumper.,home,0,5,-5,30,FALSE,FALSE,0.2953378042481466,0.38338565476517833,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Jacari White,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),9,1,17:22,2242,2242,Noah Feddersen Offensive Rebound.,home,0,5,-5,5,FALSE,FALSE,0.2951494098587575,0.38311496194276384,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),10,1,17:10,2230,2230,Noah Feddersen missed Three Point Jumper.,home,0,5,-5,12,FALSE,FALSE,0.29469722755471844,0.38246382940464957,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Noah Feddersen,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),11,1,17:04,2224,2224,Boden Skunberg Offensive Rebound.,home,0,5,-5,6,FALSE,FALSE,0.29447116905880916,0.38213753821191404,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),12,1,16:42,2202,2202,Damari Wheeler-Thomas Turnover.,home,0,5,-5,22,FALSE,FALSE,0.2936429842405242,0.38093752888264587,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),13,1,16:42,2202,2202,Raheem Anthony Steal.,away,0,5,-5,0,FALSE,FALSE,0.2936429842405242,0.38093752888264587,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),14,1,16:35,2195,2195,Parker Bjorklund made Three Point Jumper. Assisted by Raheem Anthony.,away,0,8,-8,7,TRUE,FALSE,0.2366125257642256,0.3144252080943576,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Parker Bjorklund,Raheem Anthony,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),15,1,16:13,2173,2173,Foul on Andrew Morgan.,home,0,8,-8,22,FALSE,TRUE,0.23534063293336718,0.31266255745314214,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),16,1,16:13,2173,2173,Andrew Morgan Turnover.,home,0,8,-8,0,FALSE,FALSE,0.23534063293336718,0.31266255745314214,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),17,1,15:47,2147,2147,Raheem Anthony made Layup.,away,0,10,-10,26,TRUE,FALSE,0.20002928982008636,0.269572088894353,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Raheem Anthony,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),18,1,15:26,2126,2126,Tajavis Miller missed Three Point Jumper.,home,0,10,-10,21,FALSE,FALSE,0.19863009998039052,0.26762534994470416,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Tajavis Miller,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),19,1,15:18,2118,2118,Andrew Morgan Offensive Rebound.,home,0,10,-10,8,FALSE,FALSE,0.19809680037550984,0.2668820665698968,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),20,1,15:18,2118,2118,Andrew Morgan made Layup.,home,2,10,-8,0,TRUE,FALSE,0.23216399891394615,0.3082315988948908,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Andrew Morgan,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),21,1,14:49,2089,2089,Raheem Anthony missed Layup.,away,2,10,-8,29,FALSE,FALSE,0.2304823726551825,0.3058722190811563,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Raheem Anthony,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),22,1,14:46,2086,2086,Damari Wheeler-Thomas Defensive Rebound.,home,2,10,-8,3,FALSE,FALSE,0.23030801068681284,0.3056270966841516,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),23,1,14:41,2081,2081,Damari Wheeler-Thomas missed Layup.,home,2,10,-8,5,FALSE,FALSE,0.23001721671638975,0.30521809828576235,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Damari Wheeler-Thomas,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),24,1,14:38,2078,2078,Parker Bjorklund Defensive Rebound.,away,2,10,-8,3,FALSE,FALSE,0.22984262171640188,0.304972418333967,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),25,1,14:32,2072,2072,Drake Dobbs Turnover.,away,2,10,-8,6,FALSE,FALSE,0.22949315283047678,0.30448041419121874,6,6,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),26,1,14:32,2072,2072, Official TV Timeout,NA,2,10,-8,0,FALSE,FALSE,0.22949315283047678,0.30448041419121874,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),27,1,14:04,2044,2044,Jacari White missed Jumper.,home,2,10,-8,28,FALSE,FALSE,0.22785682734973067,0.3021724745861079,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Jacari White,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),28,1,14:04,2044,2044,Brooks Allen Block.,away,2,10,-8,0,FALSE,FALSE,0.22785682734973067,0.3021724745861079,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),29,1,14:02,2042,2042,North Dakota State  Turnover.,home,2,10,-8,2,FALSE,FALSE,0.22773956847524213,0.3020068362800336,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),30,1,14:01,2041,2041,Jacari White Offensive Rebound.,home,2,10,-8,1,FALSE,FALSE,0.2276809186747938,0.3019239763930056,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),31,1,13:36,2016,2016,Drake Dobbs missed Jumper.,away,2,10,-8,25,FALSE,FALSE,0.22620998348831708,0.2998433714969003,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Drake Dobbs,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),32,1,13:31,2011,2011,Ahjany Lee Offensive Rebound.,away,2,10,-8,5,FALSE,FALSE,0.22591464356712376,0.29942507725194895,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),33,1,13:31,2011,2011,Ahjany Lee made Layup.,away,2,12,-10,0,TRUE,FALSE,0.1909214107247784,0.2568231424699425,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,made,Ahjany Lee,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),34,1,13:02,1982,1982,Darik Dissette missed Three Point Jumper.,home,2,12,-10,29,FALSE,FALSE,0.18895405935389475,0.2540499184717831,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Darik Dissette,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),35,1,12:59,1979,1979,Raheem Anthony Defensive Rebound.,away,2,12,-10,3,FALSE,FALSE,0.18874978868961217,0.2537616828267661,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),36,1,12:54,1974,1974,Carter Bjerke missed Three Point Jumper.,away,2,12,-10,5,FALSE,FALSE,0.1884090032983898,0.2532807057754213,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Carter Bjerke,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),37,1,12:49,1969,1969,Lance Waddles Defensive Rebound.,home,2,12,-10,5,FALSE,FALSE,0.18806779092162174,0.25279898900801734,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),38,1,12:37,1957,1957,Lance Waddles Turnover.,home,2,12,-10,12,FALSE,FALSE,0.187247076705185,0.2516397870436347,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),39,1,12:37,1957,1957,Ryan Dufault Steal.,away,2,12,-10,0,FALSE,FALSE,0.187247076705185,0.2516397870436347,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),40,1,12:31,1951,1951,Ben Nau missed Three Point Jumper.,away,2,12,-10,6,FALSE,FALSE,0.1868357301173947,0.25105851977271443,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Ben Nau,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),41,1,12:27,1947,1947,Lance Waddles Defensive Rebound.,home,2,12,-10,4,FALSE,FALSE,0.1865611206221271,0.2506703789479166,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),42,1,12:25,1945,1945,Tajavis Miller missed Three Point Jumper.,home,2,12,-10,2,FALSE,FALSE,0.18642370040570333,0.2504761177744085,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Tajavis Miller,NA,TRUE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),43,1,12:22,1942,1942,Ahjany Lee Defensive Rebound.,away,2,12,-10,3,FALSE,FALSE,0.18621742394007737,0.25018448573152025,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),44,1,12:20,1940,1940,Foul on Darik Dissette.,home,2,12,-10,2,FALSE,TRUE,0.18607980793751905,0.24998990323684897,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),45,1,12:11,1931,1931,Carter Bjerke missed Jumper.,away,2,12,-10,9,FALSE,FALSE,0.1854595438590634,0.2491126682495667,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,missed,Carter Bjerke,NA,FALSE,FALSE,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),46,1,12:08,1928,1928,Lance Waddles Defensive Rebound.,home,2,12,-10,3,FALSE,FALSE,0.1852525553213027,0.24881981919723328,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
401580088,2024-02-22,N Dakota St,St Thomas (MN),47,1,11:56,1916,1916,Foul on Carter Bjerke.,away,2,12,-10,12,FALSE,TRUE,0.18442841003071755,0.24765206642252927,6,5,-2.5,138.5,Brian McAnally/Tim Stewart/Kirk Smith,"Fargo, ND",Scheels Center,0,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
