player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Q. Davis,C,12,1,3,0,0,2,3,3,1,4,0,0,1,2,5,4,TRUE,2016-01-21,Grand Canyon,H
T. Palmer,G,24,1,4,0,1,1,2,1,2,3,2,0,4,1,5,3,TRUE,2016-01-21,Grand Canyon,H
J. Batson,G,9,1,3,0,1,0,0,0,0,0,1,1,0,1,3,2,TRUE,2016-01-21,Grand Canyon,H
D. Dixon,G,24,1,1,1,1,5,6,1,1,2,2,2,0,1,3,8,TRUE,2016-01-21,Grand Canyon,H
F. Sims Jr.,G,32,5,18,0,5,3,4,1,3,4,1,1,1,1,0,13,TRUE,2016-01-21,Grand Canyon,H
J. Madrid-Andrews,F,14,2,3,0,0,2,4,0,4,4,0,0,0,2,4,6,FALSE,2016-01-21,Grand Canyon,H
K. Woods,G,20,2,3,0,0,1,3,1,2,3,2,1,1,1,4,5,FALSE,2016-01-21,Grand Canyon,H
E. Cole,G,20,3,7,2,5,2,2,0,0,0,1,0,0,2,3,10,FALSE,2016-01-21,Grand Canyon,H
M. Byrd,G,9,2,4,2,3,0,0,0,1,1,0,0,0,0,3,6,FALSE,2016-01-21,Grand Canyon,H
C. Owens V,G,25,3,8,2,4,0,0,0,5,5,2,1,0,2,3,8,FALSE,2016-01-21,Grand Canyon,H
A. Eaves,G,11,0,2,0,0,0,0,1,1,2,2,0,0,3,0,0,FALSE,2016-01-21,Grand Canyon,H
TEAM,NA,NA,21,56,7,20,16,24,9,21,30,13,6,7,16,33,65,FALSE,2016-01-21,Grand Canyon,H
