player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Rasmussen,F,34,5,12,5,9,4,6,0,2,2,3,1,0,2,1,19,TRUE,2013-03-02,UTSA,A
C. Trent,F,20,4,7,1,2,0,1,1,7,8,2,0,1,1,3,9,TRUE,2013-03-02,UTSA,A
D. Sunderhaus,F,27,2,6,0,0,0,0,2,2,4,0,0,1,2,4,4,TRUE,2013-03-02,UTSA,A
L. Green,C,23,2,3,0,0,0,0,1,3,4,0,0,2,1,3,4,TRUE,2013-03-02,UTSA,A
P. Obasi,G,21,3,4,1,2,0,0,0,0,0,2,0,0,2,4,7,TRUE,2013-03-02,UTSA,A
T. Diop,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-03-02,UTSA,A
J. Crook,C,17,2,5,0,0,0,0,2,5,7,0,0,0,1,3,4,FALSE,2013-03-02,UTSA,A
A. Tate,G,27,1,4,0,0,0,0,1,6,7,3,2,1,1,0,2,FALSE,2013-03-02,UTSA,A
"D. Pickett, Jr.",G,19,0,0,0,0,4,4,0,2,2,3,2,0,3,2,4,FALSE,2013-03-02,UTSA,A
D. Trimble,G,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2013-03-02,UTSA,A
L. Bidart,G,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-03-02,UTSA,A
J. Flora,G,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2013-03-02,UTSA,A
TEAM,NA,NA,19,44,7,13,8,11,9,29,38,13,5,5,13,21,53,FALSE,2013-03-02,UTSA,A
