game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401584360,2023-11-12,Grand Canyon,N Arizona,1,1,19:31,2371,2371,Carson Basham missed Layup.,away,0,0,0,0,FALSE,FALSE,0.9426393506108016,0.5,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,N Arizona,missed,Carson Basham,NA,FALSE,FALSE,N Arizona,N Arizona,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,2,1,19:29,2369,2369,Carson Basham Offensive Rebound.,away,0,0,0,2,FALSE,FALSE,0.9426081282623466,0.5,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,NA,NA,NA,NA,NA,NA,N Arizona,N Arizona,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,3,1,19:28,2368,2368,Carson Basham made Layup.,away,0,2,-2,1,TRUE,FALSE,0.9320849340842152,0.45529650366114266,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,N Arizona,made,Carson Basham,NA,FALSE,FALSE,N Arizona,Grand Canyon,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,4,1,19:16,2356,2356,Tyon Grant-Foster missed Layup.,home,0,2,-2,12,FALSE,FALSE,0.9317972139495432,0.4550388056795149,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,Grand Canyon,missed,Tyon Grant-Foster,NA,FALSE,FALSE,Grand Canyon,Grand Canyon,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,5,1,19:15,2355,2355,Duke Brennan Offensive Rebound.,home,0,2,-2,1,FALSE,FALSE,0.9317730190832912,0.45501724388899867,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,NA,NA,NA,NA,NA,NA,Grand Canyon,Grand Canyon,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,6,1,19:15,2355,2355,Foul on Carson Basham.,away,0,2,-2,0,FALSE,TRUE,0.9317730190832912,0.45501724388899867,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,NA,NA,NA,NA,NA,NA,Grand Canyon,Grand Canyon,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,7,1,19:15,2355,2355,Duke Brennan made Free Throw.,home,1,2,-1,0,TRUE,FALSE,0.9372892213350349,0.4774629266909198,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,Grand Canyon,made,Duke Brennan,NA,FALSE,TRUE,Grand Canyon,Grand Canyon,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,8,1,19:15,2355,2355,Duke Brennan missed Free Throw.,home,1,2,-1,0,FALSE,FALSE,0.9372892213350349,0.4774629266909198,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,Grand Canyon,missed,Duke Brennan,NA,FALSE,TRUE,Grand Canyon,N Arizona,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,9,1,19:13,2353,2353,Liam Lloyd Defensive Rebound.,away,1,2,-1,2,FALSE,FALSE,0.9372495054611444,0.47744121320386645,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,NA,NA,NA,NA,NA,NA,Grand Canyon,N Arizona,FALSE
401584360,2023-11-12,Grand Canyon,N Arizona,10,1,18:55,2335,2335,Oakland Fort made Three Point Jumper. Assisted by Liam Lloyd.,away,1,5,-4,18,TRUE,FALSE,0.9186677311745928,0.4099099466149816,6,6,17.5,146.5,Kipp Kissinger/Keith Kimble/Brooks Wells,"Phoenix, AZ",GCU Arena,7000,7118,NA,NA,N Arizona,made,Oakland Fort,Liam Lloyd,TRUE,FALSE,N Arizona,Grand Canyon,FALSE
