player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Vaughn,F,22,3,5,0,0,7,7,3,0,3,3,0,2,4,2,13,TRUE,2010-02-06,Villanova,H
G. Monroe,C,33,4,9,0,1,11,14,0,8,8,6,1,2,5,2,19,TRUE,2010-02-06,Villanova,H
A. Freeman,G,40,8,12,2,5,7,10,0,1,1,3,1,0,1,2,25,TRUE,2010-02-06,Villanova,H
C. Wright,G,28,2,6,1,4,2,2,0,3,3,3,1,0,1,5,7,TRUE,2010-02-06,Villanova,H
J. Clark,G,34,8,11,6,7,2,3,0,3,3,2,2,1,5,3,24,TRUE,2010-02-06,Villanova,H
J. Benimon,F,15,0,1,0,0,3,4,0,1,1,1,0,2,1,2,3,FALSE,2010-02-06,Villanova,H
H. Thompson,F,28,2,4,1,2,7,10,0,5,5,3,0,0,3,4,12,FALSE,2010-02-06,Villanova,H
H. Sims,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-02-06,Villanova,H
V. Sanford,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-02-06,Villanova,H
TEAM,NA,NA,27,48,10,19,39,50,4,24,28,21,5,7,20,20,103,FALSE,2010-02-06,Villanova,H
