player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. McIntosh,F,13,1,3,0,0,2,2,1,2,3,0,0,0,1,1,4,TRUE,2005-11-19,Delaware,A
J.J. Hirst,F,17,1,4,0,2,2,2,0,1,1,0,1,0,1,5,4,TRUE,2005-11-19,Delaware,A
E. Diaz,F,9,2,4,1,3,0,0,0,0,0,0,0,0,0,2,5,TRUE,2005-11-19,Delaware,A
K. HollingsworthK,F,35,4,8,1,4,1,2,0,4,4,2,1,1,2,1,10,TRUE,2005-11-19,Delaware,A
E.J. GordonE,F,24,5,10,0,0,3,4,3,2,5,2,0,0,0,4,13,TRUE,2005-11-19,Delaware,A
C. Kickingstallionsims,C,8,1,2,0,0,0,0,1,1,2,0,0,1,0,3,2,FALSE,2005-11-19,Delaware,A
W. Holloman,G,29,1,5,0,1,0,0,0,2,2,6,1,0,6,2,2,FALSE,2005-11-19,Delaware,A
A. Register,G,33,3,11,0,2,5,9,0,6,6,3,4,0,2,2,11,FALSE,2005-11-19,Delaware,A
G. McMillen,G,23,4,6,2,4,1,1,2,2,4,0,0,0,2,5,11,FALSE,2005-11-19,Delaware,A
G. Blair,G,9,1,4,0,0,0,0,0,1,1,0,0,0,1,3,2,FALSE,2005-11-19,Delaware,A
TEAM,NA,NA,23,57,4,16,14,20,10,27,37,13,7,2,16,28,64,FALSE,2005-11-19,Delaware,A
