player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Busch,F,9,1,3,0,0,0,0,0,0,0,1,1,0,0,0,2,TRUE,2009-12-22,UCLA,A
A. Ogide,F,24,7,11,0,0,0,0,3,3,6,2,1,2,1,3,14,TRUE,2009-12-22,UCLA,A
T. Franklin,F,29,4,10,0,0,5,10,0,1,1,1,1,0,1,0,13,TRUE,2009-12-22,UCLA,A
M. Bocar Ba,F,12,2,3,0,0,0,0,1,3,4,0,0,0,1,2,4,TRUE,2009-12-22,UCLA,A
P. Hornung,F,27,1,3,0,0,0,0,3,1,4,4,1,1,1,5,2,TRUE,2009-12-22,UCLA,A
G. Smith,F,20,1,7,1,4,5,8,0,2,2,2,0,0,1,0,8,FALSE,2009-12-22,UCLA,A
A. Nigon,G,31,4,6,2,4,0,0,0,1,1,1,1,0,1,1,10,FALSE,2009-12-22,UCLA,A
J. Carr,G,9,1,3,0,0,0,0,0,2,2,1,0,0,2,2,2,FALSE,2009-12-22,UCLA,A
A. Dunn,G,5,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,FALSE,2009-12-22,UCLA,A
D. Green,G,34,2,10,2,5,2,2,0,1,1,0,1,0,2,3,8,FALSE,2009-12-22,UCLA,A
TEAM,NA,NA,23,56,5,13,12,20,8,18,26,12,6,3,11,16,63,FALSE,2009-12-22,UCLA,A
