game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401171516,2020-02-01,Winthrop,UNC Asheville,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.9185276606869734,0.5,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,2,1,19:44,2384,2384,D.J. Burns made Jumper.,2,0,2,16,0.930638994026346,0.5443630098696349,4,4,15.1,NA,NA,Winthrop,made,D.J. Burns,NA,FALSE,FALSE,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,3,1,19:18,2358,2358,Coty Jude missed Three Point Jumper.,2,0,2,26,0.9303654576552448,0.5449181103473372,4,4,15.1,NA,NA,UNC Asheville,missed,Coty Jude,NA,TRUE,FALSE,UNC Asheville,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,4,1,19:18,2358,2358,LJ Thorpe Offensive Rebound.,2,0,2,0,0.9303654576552448,0.5449181103473372,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,5,1,18:56,2336,2336,Coty Jude missed Three Point Jumper.,2,0,2,22,0.9301247244174667,0.5453948652273468,4,4,15.1,NA,NA,UNC Asheville,missed,Coty Jude,NA,TRUE,FALSE,UNC Asheville,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,6,1,18:56,2336,2336,Chandler Vaudrin Defensive Rebound.,2,0,2,0,0.9301247244174667,0.5453948652273468,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,7,1,18:45,2325,2325,Josh Ferguson missed Three Point Jumper.,2,0,2,11,0.9300009983863144,0.5456354795997193,4,4,15.1,NA,NA,Winthrop,missed,Josh Ferguson,NA,TRUE,FALSE,Winthrop,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,8,1,18:45,2325,2325,Micheal Anumba Offensive Rebound.,2,0,2,0,0.9300009983863144,0.5456354795997193,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,Winthrop,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,9,1,18:41,2321,2321,Micheal Anumba Turnover.,2,0,2,4,0.9299554340337213,0.5457233259911143,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,10,1,18:41,2321,2321,Lavar Batts Jr. Steal.,2,0,2,0,0.9299554340337213,0.5457233259911143,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,11,1,18:17,2297,2297,LJ Thorpe missed Three Point Jumper.,2,0,2,24,0.92967541695075,0.5462540972634312,4,4,15.1,NA,NA,UNC Asheville,missed,LJ Thorpe,NA,TRUE,FALSE,UNC Asheville,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,12,1,18:17,2297,2297,Tajion Jones Offensive Rebound.,2,0,2,0,0.92967541695075,0.5462540972634312,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,13,1,18:04,2284,2284,Lavar Batts Jr. missed Three Point Jumper.,2,0,2,13,0.9295188330839332,0.5465440686962537,4,4,15.1,NA,NA,UNC Asheville,missed,Lavar Batts Jr.,NA,TRUE,FALSE,UNC Asheville,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,14,1,18:04,2284,2284,Chandler Vaudrin Defensive Rebound.,2,0,2,0,0.9295188330839332,0.5465440686962537,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,UNC Asheville,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,15,1,17:51,2271,2271,D.J. Burns made Jumper. Assisted by Chandler Vaudrin.,4,0,4,13,0.9407422468501258,0.5928565045035783,4,4,15.1,NA,NA,Winthrop,made,D.J. Burns,Chandler Vaudrin,FALSE,FALSE,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,16,1,17:51,2271,2271,Foul on Coty Jude.,4,0,4,0,0.9407422468501258,0.5928565045035783,4,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,17,1,17:51,2271,2271,D.J. Burns made Free Throw.,5,0,5,0,0.945767645055454,0.6153206465083175,4,4,15.1,NA,NA,Winthrop,made,D.J. Burns,NA,FALSE,TRUE,Winthrop,UNC Asheville,NA
401171516,2020-02-01,Winthrop,UNC Asheville,18,1,17:42,2262,2262,Devon Baker made Jumper.,5,2,3,9,0.9352036008824942,0.570298014037633,4,4,15.1,NA,NA,UNC Asheville,made,Devon Baker,NA,FALSE,FALSE,UNC Asheville,Winthrop,NA
401171516,2020-02-01,Winthrop,UNC Asheville,19,1,17:18,2238,2238,Kyle Zunic missed Jumper.,5,2,3,24,0.9349842274825889,0.5711045362677699,4,4,15.1,NA,NA,Winthrop,missed,Kyle Zunic,NA,FALSE,FALSE,Winthrop,UNC Asheville,NA
