player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Lee,F,31,7,10,0,0,9,15,0,5,5,2,1,2,4,4,23,TRUE,2009-01-28,James Madison,A
F. Hassell,F,24,5,8,0,0,0,0,4,4,8,0,2,0,0,3,10,TRUE,2009-01-28,James Madison,A
B. FinneyB,F,30,7,10,2,4,3,6,4,4,8,2,1,0,1,4,19,TRUE,2009-01-28,James Madison,A
M. Neely,G,24,2,9,0,3,0,0,0,1,1,2,0,0,0,1,4,TRUE,2009-01-28,James Madison,A
D. James,G,34,1,5,1,2,3,6,0,3,3,6,1,0,2,1,6,TRUE,2009-01-28,James Madison,A
K. Carter,F,18,4,7,0,1,5,8,2,2,4,0,1,2,1,2,13,FALSE,2009-01-28,James Madison,A
J. Adams,F,22,1,4,0,1,1,2,1,3,4,3,1,0,2,0,3,FALSE,2009-01-28,James Madison,A
K. BazemoreK,F,5,1,1,0,0,0,0,1,1,2,0,1,0,0,2,2,FALSE,2009-01-28,James Madison,A
M. De Lancey,G,6,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,FALSE,2009-01-28,James Madison,A
T. Iliadis,G,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE,2009-01-28,James Madison,A
TEAM,NA,NA,28,57,3,12,21,37,14,26,40,16,9,4,11,18,80,FALSE,2009-01-28,James Madison,A
