player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Aminu,F,24,2,3,0,0,3,4,2,4,6,0,0,0,4,2,7,TRUE,2009-02-22,Duke,A
J. Johnson,F,35,11,17,1,4,3,4,4,7,11,2,0,1,4,3,26,TRUE,2009-02-22,Duke,A
C. McFarland,C,16,2,2,0,0,2,2,1,1,2,1,0,1,4,4,6,TRUE,2009-02-22,Duke,A
J. Teague,G,38,10,16,2,2,6,6,0,2,2,1,0,0,2,4,28,TRUE,2009-02-22,Duke,A
L.D. Williams,G,38,4,8,2,3,0,0,2,3,5,0,1,0,0,4,10,TRUE,2009-02-22,Duke,A
D. Weaver,C,8,1,2,0,0,0,0,1,1,2,0,0,0,1,0,2,FALSE,2009-02-22,Duke,A
T. Woods,C,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2009-02-22,Duke,A
G. Clark,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2009-02-22,Duke,A
I. Smith,G,34,6,10,0,0,0,0,0,2,2,5,0,0,5,4,12,FALSE,2009-02-22,Duke,A
H. Hale,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2009-02-22,Duke,A
TEAM,NA,NA,36,59,5,9,14,16,12,22,34,9,1,2,20,22,91,FALSE,2009-02-22,Duke,A
