player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Clark,F,22,2,3,0,1,0,0,1,3,4,2,0,1,1,1,4,TRUE,2021-02-22,Mercer,A
H. Brown,F,23,2,6,0,1,1,2,0,3,3,0,2,0,3,0,5,TRUE,2021-02-22,Mercer,A
B. Davis,G,19,0,4,0,1,0,0,1,1,2,0,2,0,1,0,0,TRUE,2021-02-22,Mercer,A
K. Rice,G,29,3,13,1,9,3,3,1,1,2,1,2,0,1,1,10,TRUE,2021-02-22,Mercer,A
T. Moffe,G,23,3,8,0,2,0,0,1,3,4,0,0,0,2,2,6,TRUE,2021-02-22,Mercer,A
O. Spencer,F,9,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,FALSE,2021-02-22,Mercer,A
B. Spence,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-22,Mercer,A
D. Webster Jr.,F,17,2,4,0,0,1,1,2,5,7,0,0,0,1,1,5,FALSE,2021-02-22,Mercer,A
D. Engler,G,3,0,2,0,1,0,0,0,2,2,0,0,1,0,0,0,FALSE,2021-02-22,Mercer,A
R. Fitzgibbons III,G,22,4,11,2,8,0,1,0,0,0,1,0,0,0,1,10,FALSE,2021-02-22,Mercer,A
J. Gammons,G,9,1,2,1,2,0,2,0,0,0,0,0,0,0,0,3,FALSE,2021-02-22,Mercer,A
J. Higgins III,G,18,2,6,0,1,5,7,1,0,1,1,0,0,1,0,9,FALSE,2021-02-22,Mercer,A
R. Guyton,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-22,Mercer,A
TEAM,NA,NA,19,60,4,26,10,16,8,20,28,5,6,2,10,7,52,FALSE,2021-02-22,Mercer,A
