player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Siakam,F,29,5,8,0,0,4,4,4,6,10,1,0,2,0,4,14,TRUE,2015-01-06,Auburn,H
J. Roberson,F,28,1,6,0,1,4,6,2,1,3,0,1,1,1,1,6,TRUE,2015-01-06,Auburn,H
D. Jones,C,30,3,9,0,1,5,6,2,6,8,2,0,3,3,2,11,TRUE,2015-01-06,Auburn,H
R. LaChance,G,28,4,8,2,3,3,4,1,3,4,1,0,0,1,2,13,TRUE,2015-01-06,Auburn,H
S. Mitchell,G,35,3,4,0,1,4,4,1,4,5,4,0,0,4,3,10,TRUE,2015-01-06,Auburn,H
S. Moats,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-01-06,Auburn,H
L. Kornet,F,18,3,6,1,4,0,1,0,10,10,0,0,1,3,3,7,FALSE,2015-01-06,Auburn,H
W. Baldwin IV,G,18,1,4,1,2,0,0,0,2,2,2,0,0,4,2,3,FALSE,2015-01-06,Auburn,H
M. Fisher-Davis,G,12,0,1,0,1,0,0,0,3,3,1,1,1,1,0,0,FALSE,2015-01-06,Auburn,H
TEAM,NA,NA,20,46,4,13,20,25,12,35,47,11,2,8,19,17,64,FALSE,2015-01-06,Auburn,H
