date,game_id,home,away
2015-12-15,400814227,UCLA,Louisiana
2015-12-15,400814245,Auburn,Mercer
2015-12-15,400816814,Memphis,Southern
2015-12-15,400816820,Duke,Georgia Southern
2015-12-15,400816951,Incarnate Word,Our Lady of the Lake
2015-12-15,400816982,Oklahoma State,Longwood
2015-12-15,400816989,Texas,Appalachian State
2015-12-15,400817519,Northwestern,Mississippi Valley State
2015-12-15,400817638,Georgia Tech,VCU
2015-12-15,400818905,Oregon,UC Irvine
2015-12-15,400820613,Cincinnati,Norfolk State
2015-12-15,400820664,Wake Forest,UNC Greensboro
2015-12-15,400821341,Ole Miss,Louisiana Tech
2015-12-15,400824533,Chattanooga,Tennessee Tech
2015-12-15,400825537,Clemson,Presbyterian
2015-12-15,400827757,Stanford,DePaul
2015-12-15,400830248,Santa Clara,Arkansas-Pine Bluff
2015-12-15,400830631,Michigan,Northern Kentucky
2015-12-15,400833258,South Carolina,Drexel
2015-12-15,400839960,Binghamton,St. Francis (PA)
2015-12-15,400840258,Georgetown,Monmouth
2015-12-15,400840790,Belmont,Ouachita Baptist
2015-12-15,400840860,Ohio,Ohio Dominican
2015-12-15,400841170,Montana,Providence (MT)
2015-12-15,400841249,Eastern Kentucky,Florida Atlantic
2015-12-15,400841580,San Diego,UC Davis
2015-12-15,400841663,Houston Baptist,UC Riverside
2015-12-15,400841780,Wisconsin,Texas A&M-CC
2015-12-15,400842099,Miami (OH),Jackson State
2015-12-15,400843520,Green Bay,Pacific
2015-12-15,400843570,Youngstown St,Geneva
2015-12-15,400847046,Grand Canyon,Delaware State
