player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4875213,N. Newbury,17,4,8,2,4,0,0,2,1,3,2,0,0,1,3,10,San Francisco,Chicago State,TRUE,TRUE,2024-11-16,H
4700533,C. Linguard Jr.,14,1,3,0,2,0,0,1,3,4,0,0,1,1,2,2,San Francisco,Chicago State,TRUE,TRUE,2024-11-16,H
5037875,T. Riley IV,23,9,13,5,6,5,5,0,3,3,0,3,0,2,1,28,San Francisco,Chicago State,TRUE,TRUE,2024-11-16,H
4703400,M. Williams,28,4,8,1,3,0,0,2,6,8,5,2,0,1,0,9,San Francisco,Chicago State,TRUE,TRUE,2024-11-16,H
4683758,M. Thomas,25,1,10,0,5,1,2,0,6,6,5,4,0,3,1,3,San Francisco,Chicago State,TRUE,TRUE,2024-11-16,H
5248277,K. Poom,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0,2,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5241062,V. Abosi,7,0,1,0,1,0,3,0,1,1,0,0,0,0,1,0,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5241061,J. O'Donnell,13,4,6,0,0,0,0,1,3,4,1,0,1,1,1,8,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5176426,J. Wang,17,3,5,1,3,0,1,1,1,2,2,0,0,1,1,7,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5174288,J. Rivera-Torres,11,0,2,0,0,0,0,0,4,4,1,0,0,2,0,0,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
4433208,S. Gigiberia,2,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5241064,D. Ardouin,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
5176425,Ry. Beasley,28,3,6,2,5,2,2,2,2,4,2,2,0,1,3,10,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
4432435,Ro. Beasley,11,0,1,0,1,0,0,2,3,5,2,0,1,1,0,0,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
NA,TEAM,NA,30,64,11,30,11,17,14,33,47,20,11,3,14,13,82,San Francisco,Chicago State,TRUE,FALSE,2024-11-16,H
