date,game_id,home,away
2015-12-17,400813746,Marshall,West Virginia
2015-12-17,400814188,Bradley,Maryville University
2015-12-17,400820689,North Dakota,Valley City State
2015-12-17,400830531,Tennessee State,Lipscomb
2015-12-17,400830812,Rice,St. Thomas (TX)
2015-12-17,400833197,Troy,Paine
2015-12-17,400833388,Wright State,Charleston Southern
2015-12-17,400833432,Princeton,Liberty
2015-12-17,400839727,SMU,Hampton
2015-12-17,400840065,Seattle,Northwest Indian
2015-12-17,400840791,Middle Tennessee,Belmont
2015-12-17,400840861,Ohio,Jackson State
2015-12-17,400841156,American,Stony Brook
2015-12-17,400841538,Portland State,CSU Northridge
2015-12-17,400843486,North Texas,Mississippi Valley State
2015-12-17,400843709,Evansville,Norfolk State
2015-12-17,400844904,Robert Morris,Lehigh
2015-12-17,400847202,Milwaukee,South Dakota
