player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Sowell,F,28,5,6,0,0,3,6,2,2,4,0,1,0,2,3,13,TRUE,2006-12-08,Loyola MD,A
M. Gore,F,15,2,4,1,2,0,0,1,1,2,0,0,0,1,1,5,TRUE,2006-12-08,Loyola MD,A
Q. Martin,F,26,3,5,1,3,2,2,2,5,7,2,0,1,0,2,9,TRUE,2006-12-08,Loyola MD,A
K. Reeves,C,10,0,2,0,2,0,0,1,0,1,0,0,0,2,3,0,TRUE,2006-12-08,Loyola MD,A
T. Spitler,G,29,1,7,0,1,2,4,6,5,11,1,0,0,5,4,4,TRUE,2006-12-08,Loyola MD,A
B. Brock,G,26,0,6,0,2,0,0,0,3,3,1,0,0,0,1,0,FALSE,2006-12-08,Loyola MD,A
R. Orta,G,30,5,9,1,3,8,10,1,5,6,1,0,0,3,2,19,FALSE,2006-12-08,Loyola MD,A
K. Spann,G,33,4,8,1,3,7,12,1,3,4,3,2,1,7,4,16,FALSE,2006-12-08,Loyola MD,A
L. Graham,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-12-08,Loyola MD,A
TEAM,NA,NA,20,47,4,16,22,34,15,27,42,8,3,2,20,20,66,FALSE,2006-12-08,Loyola MD,A
