player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Dominguez,F,22,2,3,1,2,0,0,1,2,3,0,0,0,1,2,5,TRUE,2021-11-15,Penn State,H
T. Buttrick,F,37,4,12,3,8,8,9,3,6,9,6,3,2,1,1,19,TRUE,2021-11-15,Penn State,H
T.J. Weeks,G,16,0,4,0,2,0,0,0,3,3,0,0,0,0,2,0,TRUE,2021-11-15,Penn State,H
N. Fernandes,G,29,5,8,0,2,3,3,0,2,2,3,2,0,2,3,13,TRUE,2021-11-15,Penn State,H
R. Kelly,G,35,6,10,4,7,1,2,0,1,1,4,1,0,2,1,17,TRUE,2021-11-15,Penn State,H
D. Walker,F,15,4,6,2,3,0,3,2,2,4,0,0,0,0,2,10,FALSE,2021-11-15,Penn State,H
G. Jones,F,6,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,FALSE,2021-11-15,Penn State,H
K. Mitchell,G,9,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,FALSE,2021-11-15,Penn State,H
C.J. Kelly,G,31,5,9,3,5,4,6,0,3,3,1,2,0,1,2,17,FALSE,2021-11-15,Penn State,H
TEAM,NA,NA,26,54,13,29,16,23,7,22,29,14,8,2,8,18,81,FALSE,2021-11-15,Penn State,H
