date,game_id,home,away
2008-02-09,280400002,Auburn,Mississippi State
2008-02-09,280400008,Arkansas,Ole Miss
2008-02-09,280400024,Stanford,Oregon State
2008-02-09,280400025,California,Oregon
2008-02-09,280400038,Colorado,Oklahoma
2008-02-09,280400041,UConn,Georgia Tech
2008-02-09,280400043,Yale,Dartmouth
2008-02-09,280400045,George Washington,Dayton
2008-02-09,280400057,Florida,Georgia
2008-02-09,280400066,Iowa State,Texas
2008-02-09,280400087,Notre Dame,Marquette
2008-02-09,280400096,Kentucky,Alabama
2008-02-09,280400097,Louisville,Georgetown
2008-02-09,280400099,LSU,Tennessee
2008-02-09,280400120,Maryland,NC State
2008-02-09,280400127,Michigan State,Northwestern
2008-02-09,280400130,Michigan,Penn State
2008-02-09,280400135,Minnesota,Iowa
2008-02-09,280400142,Missouri,Texas A&M
2008-02-09,280400149,Montana,Montana State
2008-02-09,280400150,Duke,Boston College
2008-02-09,280400154,Wake Forest,Virginia
2008-02-09,280400158,Nebraska,Texas Tech
2008-02-09,280400164,Rutgers,Cincinnati
2008-02-09,280400166,New Mexico State,Boise State
2008-02-09,280400167,New Mexico,Wyoming
2008-02-09,280400171,Columbia,Princeton
2008-02-09,280400202,Tulsa,Southern Miss
2008-02-09,280400222,Villanova,Seton Hall
2008-02-09,280400235,Memphis,UCF
2008-02-09,280400259,Virginia Tech,Miami
2008-02-09,280400265,Washington State,USC
2008-02-09,280400275,Wisconsin,Purdue
2008-02-09,280400276,Marshall,East Carolina
2008-02-09,280400288,Lipscomb,Jacksonville
2008-02-09,280400290,Georgia Southern,Chattanooga
2008-02-09,280400302,UC Davis,CSU Northridge
2008-02-09,280400305,DePaul,South Florida
2008-02-09,280400325,Cleveland State,Detroit Mercy
2008-02-09,280400328,Utah State,San José St
2008-02-09,280400350,UNC Wilmington,James Madison
2008-02-09,280400399,Albany,Hartford
2008-02-09,280402005,Air Force,Utah
2008-02-09,280402050,Ball State,Akron
2008-02-09,280402115,Central Connecticut,St. Francis (BKN)
2008-02-09,280402166,Davidson,Charleston
2008-02-09,280402169,Delaware State,Hampton
2008-02-09,280402250,Gonzaga,Pepperdine
2008-02-09,280402305,Kansas,Baylor
2008-02-09,280402306,Kansas State,Oklahoma State
2008-02-09,280402309,Kent State,Northern Illinois
2008-02-09,280402335,Liberty,UNC Asheville
2008-02-09,280402344,Longwood,Savannah St
2008-02-09,280402378,UMBC,Binghamton
2008-02-09,280402379,Maryland-Eastern Shore,Howard
2008-02-09,280402426,Navy,Bucknell
2008-02-09,280402439,UNLV,Colorado State
2008-02-09,280402440,Nevada,Hawai'i
2008-02-09,280402449,North Dakota State,IUPUI
2008-02-09,280402501,Portland,Loyola Marymount
2008-02-09,280402540,UC Santa Barbara,UC Irvine
2008-02-09,280402567,SMU,Rice
2008-02-09,280402579,South Carolina,Vanderbilt
2008-02-09,280402599,St. John's,Providence
2008-02-09,280402628,TCU,San Diego State
2008-02-09,280402692,Weber State,Northern Colorado
2008-02-09,280402724,Wichita State,Indiana State
2008-02-09,280402739,Green Bay,Butler
2008-02-09,280402754,Youngstown St,Wright State
2008-02-09,280402755,Grambling,Southern
2008-02-09,280403084,Utah Valley,Chicago State
