game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401299660,2021-02-25,Buffalo,Central Michigan,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.9692092735133893,0.5,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,NA
401299660,2021-02-25,Buffalo,Central Michigan,2,1,19:46,2386,2386,Meikkel Murray missed Layup.,0,0,0,14,0.9690647959711122,0.5,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,Central Michigan,missed,Meikkel Murray,NA,FALSE,FALSE,Central Michigan,Buffalo,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,3,1,19:44,2384,2384,Josh Mballa Defensive Rebound.,0,0,0,2,0.9690439048310319,0.5,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,Buffalo,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,4,1,19:29,2369,2369,Jeenathan Williams made Layup. Assisted by Josh Mballa.,2,0,2,15,0.9738566249255098,0.5446821100641465,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,Buffalo,made,Jeenathan Williams,Josh Mballa,FALSE,FALSE,Buffalo,Central Michigan,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,5,1,19:07,2347,2347,Ralph Bissainthe Turnover.,2,0,2,22,0.9737033026804987,0.5451557187753678,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,Buffalo,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,6,1,19:07,2347,2347,Jayvon Graves Steal.,2,0,2,0,0.9737033026804987,0.5451557187753678,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,Buffalo,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,7,1,18:57,2337,2337,Jayvon Graves missed Three Point Jumper.,2,0,2,10,0.9736317509351812,0.545373062929666,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,Buffalo,missed,Jayvon Graves,NA,TRUE,FALSE,Buffalo,Central Michigan,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,8,1,18:54,2334,2334,Malik Muhammad Defensive Rebound.,2,0,2,3,0.9736100522460204,0.5454385061647294,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo,Central Michigan,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,9,1,18:41,2321,2321,Matt Beachler Turnover.,2,0,2,13,0.9735147548921393,0.5457233259911143,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,Buffalo,FALSE
401299660,2021-02-25,Buffalo,Central Michigan,10,1,18:31,2311,2311,Josh Mballa missed Layup.,2,0,2,10,0.97344001598203,0.5459437285227066,6,6,21.5,162,"c(""Kevin O'Connell"", "" Robert Snedden"", "" Mike Kitts"", "" Jr."")","Buffalo, NY",Alumni Arena,6783,NA,NA,NA,Buffalo,missed,Josh Mballa,NA,FALSE,FALSE,Buffalo,Central Michigan,FALSE
