date,game_id,home,away
2014-01-31,400498633,VMI,Presbyterian
2014-01-31,400502607,Iona,Manhattan
2014-01-31,400502608,Saint Peter's,Rider
2014-01-31,400503011,Hawai'i,Long Beach State
2014-01-31,400503197,Austin Peay,Murray State
2014-01-31,400505718,Brown,Cornell
2014-01-31,400505739,Yale,Columbia
2014-01-31,400505774,Dartmouth,Pennsylvania
2014-01-31,400505955,Harvard,Princeton
2014-01-31,400506637,Detroit Mercy,Cleveland State
2014-01-31,400507128,Oakland,Youngstown St
2014-01-31,400532541,South Carolina Upstate,Kennesaw State
2014-01-31,400532574,East Tennessee State,Mercer
