player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Nurse,F,12,0,2,0,0,0,0,1,2,3,0,0,1,2,4,0,TRUE,2016-12-10,Canisius,A
K. Williams,F,24,3,7,3,5,0,0,1,2,3,1,0,0,1,3,9,TRUE,2016-12-10,Canisius,A
G. Olafsson,G,37,7,11,6,9,2,4,3,2,5,2,1,0,0,3,22,TRUE,2016-12-10,Canisius,A
Y. Hopkinson,G,33,3,15,2,9,4,6,0,2,2,7,3,0,3,5,12,TRUE,2016-12-10,Canisius,A
G. Sanabria,G,27,4,10,1,3,2,2,1,0,1,4,0,0,1,4,11,TRUE,2016-12-10,Canisius,A
D.J. Porter,F,13,1,2,0,1,0,0,1,1,2,0,0,1,1,2,2,FALSE,2016-12-10,Canisius,A
J. Lasic,F,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-12-10,Canisius,A
R. Montgomery,F,15,2,5,0,0,0,0,2,1,3,1,0,1,2,5,4,FALSE,2016-12-10,Canisius,A
J. Bodrick,F,4,0,1,0,1,0,0,0,0,0,0,0,0,2,3,0,FALSE,2016-12-10,Canisius,A
G. Ford,G,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE,2016-12-10,Canisius,A
R. Dunn,G,29,7,12,2,5,5,9,2,2,4,0,0,0,2,3,21,FALSE,2016-12-10,Canisius,A
TEAM,NA,NA,27,67,14,34,13,21,14,15,29,15,5,3,14,33,81,FALSE,2016-12-10,Canisius,A
