player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897577,K. Kalu,F,25,3,5,0,0,0,0,3,4,7,0,0,0,0,1,6,UTEP,Bradley,FALSE,TRUE,2023-11-22,N
4700882,O. Frazier III,F,24,4,10,0,3,3,3,2,1,3,2,0,0,2,1,11,UTEP,Bradley,FALSE,TRUE,2023-11-22,N
4594155,C. Solomon,F,24,3,6,0,0,2,2,0,3,3,4,2,0,4,4,8,UTEP,Bradley,FALSE,TRUE,2023-11-22,N
5108761,Z. Powell,G,24,2,10,1,2,3,6,1,4,5,1,1,1,5,2,8,UTEP,Bradley,FALSE,TRUE,2023-11-22,N
4396616,T. Hardy,G,34,5,12,3,6,2,3,1,4,5,0,3,1,0,2,15,UTEP,Bradley,FALSE,TRUE,2023-11-22,N
5106850,D. Hamilton,F,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
5106056,E. Jones,F,14,3,4,0,1,0,0,2,1,3,0,0,0,0,1,6,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
4431944,J. Dos Anjos,F,11,0,3,0,3,0,0,0,2,2,0,0,0,1,3,0,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
5177691,D. Terrell Jr.,G,19,0,2,0,0,3,4,1,2,3,3,2,0,3,3,3,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
5177690,C. Camper Jr.,G,24,1,5,0,2,0,0,1,0,1,1,0,1,1,1,2,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
NA,TEAM,NA,NA,21,57,4,17,13,18,15,24,39,11,8,3,19,18,59,UTEP,Bradley,FALSE,FALSE,2023-11-22,N
