player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Miller,F,33,6,8,1,1,1,6,0,11,11,4,4,1,2,2,14,TRUE,2009-03-08,Ohio,H
O. Polk,C,28,5,6,0,0,4,6,1,5,6,1,2,0,2,4,14,TRUE,2009-03-08,Ohio,H
B. Moten,G,30,1,5,1,5,0,0,0,4,4,1,1,0,2,1,3,TRUE,2009-03-08,Ohio,H
D. Clements,G,34,4,10,3,6,4,4,0,2,2,6,0,0,2,0,15,TRUE,2009-03-08,Ohio,H
J. Jakubowski,G,36,2,2,1,1,5,6,0,2,2,2,4,0,1,1,10,TRUE,2009-03-08,Ohio,H
S. Thomas,F,17,2,3,1,2,4,5,0,2,2,0,1,0,2,1,9,FALSE,2009-03-08,Ohio,H
E. Marschall,F,17,1,2,0,0,0,2,1,2,3,1,2,0,1,3,2,FALSE,2009-03-08,Ohio,H
M. Karaffa,G,2,2,2,0,0,1,3,0,0,0,1,0,1,0,0,5,FALSE,2009-03-08,Ohio,H
D. Brown,G,3,1,2,1,1,0,0,0,0,0,0,0,0,2,1,3,FALSE,2009-03-08,Ohio,H
TEAM,NA,NA,24,40,8,16,19,32,3,32,35,16,14,2,14,13,75,FALSE,2009-03-08,Ohio,H
