player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Daum,F,29,5,14,0,4,5,6,4,9,13,3,1,0,3,4,15,TRUE,2016-01-16,North Dakota State,A
I. Theisen,F,17,1,3,0,0,0,0,1,5,6,0,0,0,0,4,2,TRUE,2016-01-16,North Dakota State,A
G. Marshall,G,36,5,13,2,6,4,6,1,1,2,4,0,0,1,3,16,TRUE,2016-01-16,North Dakota State,A
D. Parks,G,36,3,16,1,10,3,4,1,1,2,0,2,0,0,2,10,TRUE,2016-01-16,North Dakota State,A
R. Tellinghuisen,G,37,4,15,3,11,1,4,3,3,6,1,0,1,0,3,12,TRUE,2016-01-16,North Dakota State,A
C. Devine,F,7,1,2,0,0,0,2,2,0,2,0,0,0,0,1,2,FALSE,2016-01-16,North Dakota State,A
T. King,G,7,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,FALSE,2016-01-16,North Dakota State,A
L. Severyn,G,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-01-16,North Dakota State,A
K. Moffitt,G,27,0,2,0,0,0,1,2,5,7,0,2,0,2,1,0,FALSE,2016-01-16,North Dakota State,A
TEAM,NA,NA,19,66,6,32,13,23,17,25,42,8,5,1,6,20,57,FALSE,2016-01-16,North Dakota State,A
