player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Batts,F,13,2,2,0,0,0,0,0,0,0,1,0,1,2,2,4,TRUE,2015-02-09,Savannah St,H
A. Fripp,F,27,3,11,1,3,0,0,1,4,5,2,0,1,2,2,7,TRUE,2015-02-09,Savannah St,H
T. Cephas,G,37,3,9,2,3,0,0,0,2,2,6,0,0,1,1,8,TRUE,2015-02-09,Savannah St,H
S. Smith,G,36,8,10,6,7,5,6,1,4,5,4,1,1,1,2,27,TRUE,2015-02-09,Savannah St,H
C. Kessee,G,22,2,6,2,3,0,0,0,0,0,3,2,0,1,3,6,TRUE,2015-02-09,Savannah St,H
B. Simpson,F,8,1,2,0,0,2,2,1,1,2,0,0,0,0,0,4,FALSE,2015-02-09,Savannah St,H
D. Gary,F,22,3,9,1,1,1,2,3,2,5,1,0,0,4,2,8,FALSE,2015-02-09,Savannah St,H
L. Fejokwu,C,10,1,2,0,0,0,0,1,0,1,0,0,0,1,2,2,FALSE,2015-02-09,Savannah St,H
J. Josiah,G,12,1,3,0,0,2,2,2,1,3,0,0,0,0,2,4,FALSE,2015-02-09,Savannah St,H
D. Brickhouse,G,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE,2015-02-09,Savannah St,H
S. Triggs,G,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2015-02-09,Savannah St,H
TEAM,NA,NA,24,55,12,17,10,12,10,15,25,17,3,3,15,16,70,FALSE,2015-02-09,Savannah St,H
