player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Hazard,F,30,3,8,2,6,0,1,0,2,2,1,0,0,2,3,8,TRUE,2007-12-10,Norfolk State,H
B. Lytle,F,6,1,1,0,0,1,2,1,1,2,1,0,0,0,1,3,TRUE,2007-12-10,Norfolk State,H
J. Galvin,F,36,3,6,0,0,3,8,3,11,14,1,0,3,2,1,9,TRUE,2007-12-10,Norfolk State,H
D. Pursley,F,5,1,1,0,0,1,1,1,1,2,0,1,0,0,2,3,TRUE,2007-12-10,Norfolk State,H
L. Brown,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,2007-12-10,Norfolk State,H
B. Murray,G,36,2,11,0,4,5,6,1,2,3,3,1,0,2,2,9,FALSE,2007-12-10,Norfolk State,H
S. Baptiste,G,35,6,12,2,3,9,11,4,5,9,0,3,0,0,2,23,FALSE,2007-12-10,Norfolk State,H
M. Ubilla,G,35,4,7,4,5,7,10,2,2,4,6,1,1,6,4,19,FALSE,2007-12-10,Norfolk State,H
R. Pascal,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2007-12-10,Norfolk State,H
J. Stasyszyn,G,13,2,4,2,4,0,0,0,5,5,1,0,0,0,0,6,FALSE,2007-12-10,Norfolk State,H
TEAM,NA,NA,22,50,10,22,26,39,12,30,42,13,6,4,12,18,80,FALSE,2007-12-10,Norfolk State,H
