player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Amoroso,F,15,1,6,0,1,0,1,2,1,3,0,1,0,0,1,2,TRUE,2008-12-10,Arizona,A
K. Spain,F,26,2,15,1,7,2,2,4,3,7,0,2,0,2,4,7,TRUE,2008-12-10,Arizona,A
B. White,F,29,4,7,0,0,2,3,4,2,6,1,1,0,1,2,10,TRUE,2008-12-10,Arizona,A
D.J. Gay,G,30,2,8,1,6,2,3,1,1,2,2,1,0,4,0,7,TRUE,2008-12-10,Arizona,A
R. Williams,G,28,1,5,0,4,0,0,2,3,5,5,0,0,3,4,2,TRUE,2008-12-10,Arizona,A
L. Wade,F,22,5,11,1,6,0,0,0,2,2,2,0,0,3,2,11,FALSE,2008-12-10,Arizona,A
T. Shelton,F,30,6,9,1,1,0,2,4,4,8,1,1,2,1,2,13,FALSE,2008-12-10,Arizona,A
M. Cheriet,F,7,1,2,1,1,0,0,0,1,1,0,0,0,1,1,3,FALSE,2008-12-10,Arizona,A
M. Thomas,G,13,0,0,0,0,1,2,2,1,3,3,1,0,0,1,1,FALSE,2008-12-10,Arizona,A
TEAM,NA,NA,22,63,5,26,7,13,19,20,39,14,7,2,16,17,56,FALSE,2008-12-10,Arizona,A
