player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Oriakhi,F,17,2,6,0,0,0,0,1,3,4,0,0,0,2,3,4,TRUE,2012-01-29,Notre Dame,H
D. Daniels,F,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,2012-01-29,Notre Dame,H
J. LambJ,F,38,6,9,3,5,1,2,1,4,5,2,1,0,4,4,16,TRUE,2012-01-29,Notre Dame,H
A. Drummond,C,39,7,14,0,0,1,2,4,7,11,0,2,4,2,1,15,TRUE,2012-01-29,Notre Dame,H
S. Napier,G,35,0,7,0,4,4,4,0,1,1,4,1,0,1,2,4,TRUE,2012-01-29,Notre Dame,H
R. Smith,F,15,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,FALSE,2012-01-29,Notre Dame,H
T. Olander,F,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2012-01-29,Notre Dame,H
N. Giffey,G,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,2012-01-29,Notre Dame,H
R. Boatright,G,30,3,6,0,3,0,0,1,2,3,2,0,0,0,2,6,FALSE,2012-01-29,Notre Dame,H
TEAM,NA,NA,19,47,3,13,7,10,7,22,29,9,5,4,9,14,48,FALSE,2012-01-29,Notre Dame,H
