date,game_id,home,away
2016-03-01,400816843,Little Rock,Arkansas State
2016-03-01,400816872,UT Arlington,Texas State
2016-03-01,400817140,Air Force,Utah State
2016-03-01,400817166,New Mexico,San Diego State
2016-03-01,400830484,Florida,Kentucky
2016-03-01,400830486,LSU,Missouri
2016-03-01,400830487,Vanderbilt,Tennessee
2016-03-01,400830488,Auburn,Texas A&M
2016-03-01,400831556,Oklahoma,Baylor
2016-03-01,400839298,Iowa,Indiana
2016-03-01,400839343,Duke,Wake Forest
2016-03-01,400839393,Nebraska,Purdue
2016-03-01,400839766,Clemson,Virginia
2016-03-01,400839794,Louisville,Georgia Tech
2016-03-01,400840248,Villanova,DePaul
2016-03-01,400840271,Marquette,Georgetown
2016-03-01,400840920,Akron,Ohio
2016-03-01,400841018,Richmond,Dayton
2016-03-01,400841019,George Washington,George Mason
2016-03-01,400841872,Ball State,Central Michigan
2016-03-01,400841892,Kent State,Bowling Green
2016-03-01,400841908,Buffalo,Miami (OH)
2016-03-01,400841948,Eastern Michigan,Northern Illinois
2016-03-01,400842121,Western Michigan,Toledo
2016-03-01,400868190,North Florida,South Carolina Upstate
2016-03-01,400868197,Florida Gulf Coast,Kennesaw State
2016-03-01,400868198,Jacksonville,Lipscomb
2016-03-01,400868199,NJIT,Stetson
2016-03-01,400868321,Loyola (MD),Holy Cross
2016-03-01,400868322,Navy,Lafayette
