player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
F. Thamba,F,20,4,4,0,0,1,1,2,2,4,0,0,1,0,3,9,TRUE,2021-02-27,Kansas,A
M. Vital,G,27,3,6,0,0,2,8,5,1,6,3,2,0,0,2,8,TRUE,2021-02-27,Kansas,A
J. Butler,G,29,2,9,1,7,0,0,0,2,2,2,0,0,1,5,5,TRUE,2021-02-27,Kansas,A
D. Mitchell,G,38,5,15,1,5,2,4,0,2,2,3,2,0,2,3,13,TRUE,2021-02-27,Kansas,A
M. Teague,G,36,7,20,3,8,1,1,4,4,8,1,0,0,0,3,18,TRUE,2021-02-27,Kansas,A
J. Tchamwa Tchatchoua,F,11,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,FALSE,2021-02-27,Kansas,A
L.J. Cryer,G,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,2021-02-27,Kansas,A
A. Flagler,G,28,1,8,1,5,0,0,0,2,2,1,0,0,0,1,3,FALSE,2021-02-27,Kansas,A
M. Mayer,G,5,0,1,0,1,0,2,0,1,1,0,0,0,0,3,0,FALSE,2021-02-27,Kansas,A
TEAM,NA,NA,23,66,6,26,6,16,13,15,28,10,5,1,3,23,58,FALSE,2021-02-27,Kansas,A
