game_id,date,opponent,location,team_score,opp_score,record
323160025,2012-11-11,CSU Bakersfield,H,78,65,1-0 (0-0)
323180025,2012-11-13,Pepperdine,H,79,62,2-0 (0-0)
323212172,2012-11-16,Denver,A,72,61,3-0 (0-0)
323270025,2012-11-22,Drake,N,73,70,4-0 (0-0)
323280025,2012-11-24,Georgia Tech,N,68,57,5-0 (0-0)
323300025,2012-11-25,Pacific,N,78,58,6-0 (0-0)
323370275,2012-12-02,Wisconsin,A,56,81,6-1 (0-0)
323440025,2012-12-09,UNLV,H,75,76,6-2 (0-0)
323500025,2012-12-15,Creighton,H,64,74,6-3 (0-0)
323530025,2012-12-18,UC Santa Barbara,H,68,59,7-3 (0-0)
323570025,2012-12-22,Prairie View A&M,H,85,53,8-3 (0-0)
323640025,2012-12-29,Harvard,H,62,67,8-4 (0-0)
330030026,2013-01-03,UCLA,A,65,79,8-5 (0-1)
330050030,2013-01-05,USC,A,72,64,9-5 (1-1)
330090025,2013-01-09,Washington,H,47,62,9-6 (1-2)
330120025,2013-01-12,Washington State,H,67,54,10-6 (2-2)
330190024,2013-01-19,Stanford,A,59,69,10-7 (2-3)
330240254,2013-01-24,Utah,A,62,57,11-7 (3-3)
330270038,2013-01-27,Colorado,A,71,81,11-8 (3-4)
330310025,2013-01-31,Oregon State,H,71,68,12-8 (4-4)
330330025,2013-02-02,Oregon,H,58,54,13-8 (5-4)
330380009,2013-02-07,Arizona State,A,62,66,13-9 (5-5)
330410012,2013-02-10,Arizona,A,77,69,14-9 (6-5)
330450025,2013-02-14,UCLA,H,76,63,15-9 (7-5)
330480025,2013-02-17,USC,H,76,68,16-9 (8-5)
330522483,2013-02-21,Oregon,A,48,46,17-9 (9-5)
330540204,2013-02-23,Oregon State,A,60,59,18-9 (10-5)
330590025,2013-02-28,Utah,H,64,46,19-9 (11-5)
330610025,2013-03-02,Colorado,H,62,46,20-9 (12-5)
330650025,2013-03-06,Stanford,H,70,83,20-10 (12-6)
330730025,2013-03-14,Utah,N,69,79,20-11 (12-6)
330802439,2013-03-21,UNLV,N,64,61,21-11 (12-6)
330820183,2013-03-23,Syracuse,N,60,66,21-12 (12-6)
