game_id,date,opponent,location,team_score,opp_score,record
323140111,2012-11-09,Boston University,H,65,64,1-0 (0-0)
323180163,2012-11-13,Princeton,A,67,66,2-0 (0-0)
323220111,2012-11-17,Vermont,H,55,66,2-1 (0-0)
323260027,2012-11-21,UC Riverside,N,61,52,3-1 (0-0)
323282057,2012-11-23,Belmont,N,74,71,4-1 (0-0)
323292429,2012-11-25,Charlotte,N,59,67,4-2 (0-0)
323330111,2012-11-28,Maine,H,73,76,4-3 (0-0)
323390111,2012-12-04,UMass,H,66,72,4-4 (0-0)
323430111,2012-12-08,La Salle,H,64,66,4-5 (0-0)
323530111,2012-12-18,UNC Asheville,H,73,79,4-6 (0-0)
323562115,2012-12-21,Central Connecticut,A,82,63,5-6 (0-0)
323640005,2012-12-29,UAB,A,63,83,5-7 (0-0)
330032244,2013-01-03,George Mason,A,84,74,6-7 (1-0)
330050111,2013-01-05,UNC Wilmington,H,68,64,7-7 (2-0)
330082182,2013-01-08,Drexel,A,63,58,8-7 (3-0)
330120119,2013-01-12,Towson,A,70,59,9-7 (4-0)
330160111,2013-01-16,Hofstra,H,65,60,10-7 (5-0)
330190048,2013-01-19,Delaware,A,74,70,11-7 (6-0)
330230111,2013-01-23,William & Mary,H,95,91,12-7 (7-0)
330270111,2013-01-27,George Mason,H,71,51,13-7 (8-0)
330300111,2013-01-30,Georgia State,H,73,78,13-8 (8-1)
330330111,2013-02-02,Drexel,H,59,52,14-8 (9-1)
330372275,2013-02-06,Hofstra,A,62,57,15-8 (10-1)
330400295,2013-02-09,Old Dominion,A,79,74,16-8 (11-1)
330422729,2013-02-11,William & Mary,A,68,64,17-8 (12-1)
330440111,2013-02-13,Delaware,H,74,76,17-9 (12-2)
330470350,2013-02-16,UNC Wilmington,A,67,73,17-10 (12-3)
330510111,2013-02-20,James Madison,H,66,64,18-10 (13-3)
330582247,2013-02-27,Georgia State,A,90,84,19-10 (14-3)
330610111,2013-03-02,Old Dominion,H,74,81,19-11 (14-4)
330690111,2013-03-10,George Mason,N,69,67,20-11 (14-4)
330700111,2013-03-11,James Madison,N,57,70,20-12 (14-4)
330780333,2013-03-19,Alabama,A,43,62,20-13 (14-4)
