game_id,date,opponent,location,team_score,opp_score,record
323142443,2012-11-09,San José St,H,72,68,1-0 (0-0)
323172443,2012-11-12,Southern Illinois,H,55,72,1-1 (0-0)
323202443,2012-11-15,Bethune-Cookman,H,65,71,1-2 (0-0)
323252443,2012-11-20,Blue Mountain College,H,99,51,2-2 (0-0)
323312447,2012-11-26,Nicholls,A,79,92,2-3 (0-0)
323342443,2012-11-29,SE Missouri St,H,67,83,2-4 (0-0)
323432184,2012-12-08,Duquesne,A,70,88,2-5 (0-0)
323472443,2012-12-12,Nicholls,H,79,76,3-5 (0-0)
323520079,2012-12-17,Southern Illinois,A,61,74,3-6 (0-0)
323542546,2012-12-19,SE Missouri St,A,71,94,3-7 (0-0)
323580068,2012-12-23,Boise State,N,51,67,3-8 (0-0)
330030344,2013-01-03,Mississippi State,A,46,97,3-9 (0-0)
330052086,2013-01-05,Butler,A,44,57,3-10 (0-0)
330080023,2013-01-08,San José St,A,64,71,3-11 (0-0)
330122443,2013-01-12,Champion Christian College,H,87,50,4-11 (0-0)
330190242,2013-01-19,Rice,A,71,95,4-12 (0-0)
330212443,2013-01-21,NJIT,H,96,94,5-12 (0-0)
330232005,2013-01-23,Air Force,A,48,90,5-13 (0-0)
330262443,2013-01-26,Champion Christian College,H,94,54,6-13 (0-0)
330372443,2013-02-06,UT Rio Grande Valley,H,75,73,7-13 (0-0)
330402443,2013-02-09,Houston Baptist,H,68,75,7-14 (0-0)
400419060,2013-02-09,Houston Baptist,H,68,75,8-18 (0-0)
330492443,2013-02-18,Central Baptist College,H,100,59,8-14 (0-0)
330520189,2013-02-21,Bowling Green,A,56,87,8-15 (0-0)
330542885,2013-02-23,NJIT,A,64,84,8-16 (0-0)
330562277,2013-02-25,Houston Baptist,A,52,65,8-17 (0-0)
330620292,2013-03-03,UT Rio Grande Valley,A,57,71,8-18 (0-0)
