game_id,date,opponent,location,team_score,opp_score,record
323142198,2012-11-09,Cincinnati Christian,H,89,56,1-0 (0-0)
323212198,2012-11-16,Kennesaw State,N,85,71,2-0 (0-0)
323222198,2012-11-17,Towson,H,71,69,3-0 (0-0)
323232198,2012-11-18,Radford,H,83,75,4-0 (0-0)
323292198,2012-11-24,Norfolk State,H,68,44,5-0 (0-0)
323332198,2012-11-28,Delaware State,H,84,51,6-0 (0-0)
323362198,2012-12-01,Western Carolina,H,72,70,7-0 (0-0)
323392428,2012-12-04,North Carolina Central,A,63,57,8-0 (0-0)
323432198,2012-12-08,Chattanooga,A,63,52,9-0 (0-0)
323510356,2012-12-16,Illinois,A,53,66,9-1 (0-0)
323542448,2012-12-19,North Carolina A&T,A,67,78,9-2 (0-0)
323562272,2012-12-21,High Point,A,73,70,10-2 (0-0)
323650277,2012-12-30,West Virginia,A,67,74,10-3 (0-0)
330032198,2013-01-03,Eastern Illinois,H,65,54,11-3 (1-0)
330052198,2013-01-05,SIU-Edwardsville,H,78,72,12-3 (2-0)
330090093,2013-01-09,Murray State,A,77,65,13-3 (3-0)
330122198,2013-01-12,Morehead State,H,59,52,14-3 (4-0)
330172057,2013-01-17,Belmont,A,76,83,14-4 (4-1)
330190055,2013-01-19,Jacksonville State,A,73,62,15-4 (5-1)
330242198,2013-01-24,Tennessee State,H,76,67,16-4 (6-1)
330262198,2013-01-26,Belmont,H,74,85,16-5 (6-2)
330312630,2013-01-31,UT Martin,A,65,72,16-6 (6-3)
330332546,2013-02-02,SE Missouri St,A,81,72,17-6 (7-3)
330362198,2013-02-05,Crowley's Ridge College,H,97,31,18-6 (7-3)
330402413,2013-02-09,Morehead State,A,68,47,19-6 (8-3)
330452635,2013-02-14,Tennessee Tech,H,80,69,20-6 (9-3)
330470055,2013-02-16,Jacksonville State,H,80,67,21-6 (10-3)
330512046,2013-02-20,Austin Peay,H,91,53,22-6 (11-3)
330542674,2013-02-23,Valparaiso,A,60,82,22-7 (11-3)
330592635,2013-02-28,Tennessee Tech,A,69,54,23-7 (12-3)
330612634,2013-03-02,Tennessee State,A,81,85,23-8 (12-4)
330662198,2013-03-07,SE Missouri St,N,84,69,24-8 (12-4)
330670093,2013-03-08,Murray State,N,73,81,24-9 (12-4)
330782241,2013-03-19,Gardner-Webb,A,69,62,25-9 (12-4)
330820339,2013-03-23,Evansville,N,72,86,25-10 (12-4)
