game_id,date,opponent,location,team_score,opp_score,record
323150005,2012-11-10,Young Harris College,H,105,59,1-0 (0-0)
323190156,2012-11-14,Creighton,A,60,77,1-1 (0-0)
323230005,2012-11-18,Navy,H,82,63,2-1 (0-0)
323250005,2012-11-20,Prairie View A&M,H,76,70,3-1 (0-0)
323282287,2012-11-23,Illinois State,N,65,77,3-2 (0-0)
323290005,2012-11-24,TCU,N,73,76,3-3 (0-0)
323322653,2012-11-27,Troy,A,75,55,4-3 (0-0)
323360153,2012-12-01,North Carolina,A,84,102,4-4 (0-0)
323402393,2012-12-05,Middle Tennessee,A,64,84,4-5 (0-0)
323430005,2012-12-08,South Alabama,H,92,78,5-5 (0-0)
323510164,2012-12-16,Rutgers,A,79,88,5-6 (0-0)
323550005,2012-12-20,UL Monroe,H,76,69,6-6 (0-0)
323640005,2012-12-29,Northeastern,H,83,63,7-6 (0-0)
330020005,2013-01-02,Georgia Southern,H,65,61,8-6 (0-0)
330052168,2013-01-05,Dayton,A,71,78,8-7 (0-0)
330092116,2013-01-09,UCF,A,48,64,8-8 (0-1)
330120005,2013-01-12,Memphis,H,53,69,8-9 (0-2)
330192572,2013-01-19,Southern Miss,A,59,74,8-10 (0-3)
330230005,2013-01-23,East Carolina,H,85,91,8-11 (0-4)
330260248,2013-01-26,Houston,A,61,66,8-12 (0-5)
330300005,2013-01-30,UTEP,H,78,72,9-12 (1-5)
330330005,2013-02-02,Southern Miss,H,75,79,9-13 (1-6)
330370202,2013-02-06,Tulsa,A,70,63,10-13 (2-6)
330400005,2013-02-09,Marshall,H,75,61,11-13 (3-6)
330440151,2013-02-13,East Carolina,A,61,74,11-14 (3-7)
330470005,2013-02-16,Rice,H,80,57,12-14 (4-7)
330540276,2013-02-23,Marshall,A,52,48,13-14 (5-7)
330582655,2013-02-27,Tulane,A,76,71,14-14 (6-7)
330610005,2013-03-02,SMU,H,74,69,15-14 (7-7)
330650005,2013-03-06,UCF,H,70,74,15-15 (7-8)
330680235,2013-03-09,Memphis,A,71,86,15-16 (7-9)
330720005,2013-03-13,SMU,N,53,52,16-16 (7-9)
330732572,2013-03-14,Southern Miss,N,66,81,16-17 (7-9)
