game_id,date,opponent,location,team_score,opp_score,record
323140324,2012-11-09,Akron,H,74,70,1-0 (0-0)
323180145,2012-11-13,Ole Miss,A,72,90,1-1 (0-0)
323202635,2012-11-15,Tennessee Tech,A,69,71,1-2 (0-0)
323250324,2012-11-20,Johnson & Wales NC,H,96,40,2-2 (0-0)
323290324,2012-11-24,Florida International,H,77,87,2-3 (0-0)
323330104,2012-11-28,Boston University,A,44,74,2-4 (0-0)
323410324,2012-12-06,Boston University,H,63,69,2-5 (0-0)
323480324,2012-12-13,Toccoa Falls,H,75,38,3-5 (0-0)
323540324,2012-12-19,Clemson,H,69,46,4-5 (0-0)
323570232,2012-12-22,Charleston,A,51,60,4-6 (0-0)
323650324,2012-12-30,Greensboro,H,85,65,5-6 (0-0)
330052344,2013-01-05,Longwood,A,80,72,6-6 (1-0)
330090324,2013-01-09,Presbyterian,H,61,43,7-6 (2-0)
330122335,2013-01-12,Liberty,A,56,64,7-7 (2-1)
330162241,2013-01-16,Gardner-Webb,A,65,66,7-8 (2-2)
330190324,2013-01-19,VMI,H,72,49,8-8 (3-2)
330232427,2013-01-23,UNC Asheville,A,60,63,8-9 (3-3)
330260324,2013-01-26,Campbell,H,73,59,9-9 (4-3)
330302737,2013-01-30,Winthrop,A,48,61,9-10 (4-4)
330332515,2013-02-02,Radford,H,62,52,10-10 (5-4)
330370324,2013-02-06,Charleston Southern,H,73,53,11-10 (6-4)
330402272,2013-02-09,High Point,A,62,74,11-11 (6-5)
330442506,2013-02-13,Presbyterian,A,60,53,12-11 (7-5)
330470324,2013-02-16,Gardner-Webb,H,63,70,12-12 (7-6)
330500324,2013-02-19,UNC Asheville,H,65,64,13-12 (8-6)
330542717,2013-02-23,Western Carolina,A,70,80,13-13 (8-6)
330580324,2013-02-27,Winthrop,H,73,54,14-13 (9-6)
330612127,2013-03-02,Charleston Southern,A,64,75,14-14 (9-7)
330640324,2013-03-05,Liberty,H,61,78,14-15 (9-7)
