game_id,date,opponent,location,team_score,opp_score,record
323142026,2012-11-09,Montreat College,H,86,54,1-0 (0-0)
323182026,2012-11-13,High Point,H,64,86,1-1 (0-0)
323212097,2012-11-16,Campbell,A,82,101,1-2 (0-0)
323250151,2012-11-20,East Carolina,A,72,82,1-3 (0-0)
323280259,2012-11-23,Virginia Tech,A,76,87,1-4 (0-0)
323332026,2012-11-28,Duquesne,H,72,73,1-5 (0-0)
323360142,2012-12-01,Missouri,A,56,72,1-6 (0-0)
323432717,2012-12-08,Western Carolina,A,64,70,1-7 (0-1)
323510140,2012-12-16,UMKC,A,81,71,2-7 (0-1)
323542579,2012-12-19,South Carolina,A,69,74,2-8 (0-1)
323572026,2012-12-22,Presbyterian,H,78,70,3-8 (0-1)
323652026,2012-12-30,Milligan,H,71,51,4-8 (0-1)
330082747,2013-01-08,Wofford,A,50,49,5-8 (1-1)
330122026,2013-01-12,Elon,H,80,70,6-8 (2-1)
330142026,2013-01-14,UNC Greensboro,H,83,70,7-8 (3-1)
330170236,2013-01-17,Chattanooga,A,88,91,7-9 (3-2)
330192535,2013-01-19,Samford,A,68,72,7-10 (3-3)
330242026,2013-01-24,Georgia Southern,H,64,62,8-10 (4-3)
330262026,2013-01-26,Davidson,H,56,79,8-11 (4-4)
330300232,2013-01-30,Charleston,A,59,72,8-12 (4-5)
330332026,2013-02-02,Western Carolina,H,74,65,9-12 (5-5)
330380290,2013-02-07,Georgia Southern,A,91,86,10-12 (6-5)
330402166,2013-02-09,Davidson,A,52,87,10-13 (6-6)
330422026,2013-02-11,Furman,H,72,66,11-13 (7-6)
330452210,2013-02-14,Elon,A,58,61,11-14 (7-7)
330482430,2013-02-17,UNC Greensboro,A,76,68,12-14 (8-7)
330512026,2013-02-20,The Citadel,H,77,80,12-15 (8-8)
330592026,2013-02-28,Samford,H,70,67,13-15 (9-8)
330612026,2013-03-02,Chattanooga,H,86,60,14-15 (10-8)
330682026,2013-03-09,Furman,N,74,60,15-15 (10-8)
330692166,2013-03-10,Davidson,N,62,65,15-16 (10-8)
