player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Boudie,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,2018-01-20,Little Rock,A
T. Walley,F,6,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,TRUE,2018-01-20,Little Rock,A
R. Lindsey,G,31,1,4,0,1,2,3,2,1,3,4,0,0,3,2,4,TRUE,2018-01-20,Little Rock,A
T. Cockfield,G,28,4,7,3,6,0,0,1,2,3,2,1,0,2,1,11,TRUE,2018-01-20,Little Rock,A
D. Simms,G,30,4,9,2,4,1,4,1,4,5,1,0,0,3,1,11,TRUE,2018-01-20,Little Rock,A
J. Scoggins,F,4,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,FALSE,2018-01-20,Little Rock,A
T. Bruce,F,33,2,8,0,0,3,6,4,5,9,0,1,2,0,3,7,FALSE,2018-01-20,Little Rock,A
C. Kern,G,14,3,3,2,2,0,1,0,0,0,1,0,0,1,0,8,FALSE,2018-01-20,Little Rock,A
M. Eaton,G,20,2,2,1,1,1,2,0,0,0,1,0,0,0,0,6,FALSE,2018-01-20,Little Rock,A
G. Gillard,G,30,8,11,5,8,2,2,0,11,11,3,1,0,1,2,23,FALSE,2018-01-20,Little Rock,A
TEAM,NA,NA,24,47,13,23,9,20,9,24,33,12,3,2,13,12,70,FALSE,2018-01-20,Little Rock,A
