player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Alley Jr.,F,29,2,8,2,4,2,2,8,6,14,2,1,0,0,2,8,TRUE,2021-11-17,IUPUI,H
J. Germany,C,25,6,11,0,0,3,4,1,3,4,2,0,1,2,1,15,TRUE,2021-11-17,IUPUI,H
D. Deing,G,27,7,17,2,6,4,6,3,2,5,1,3,0,0,0,20,TRUE,2021-11-17,IUPUI,H
J. Ivy-Curry,G,35,3,14,2,7,1,2,1,0,1,4,0,0,1,0,9,TRUE,2021-11-17,IUPUI,H
D. McNeill,G,20,1,4,1,2,0,0,0,1,1,0,0,0,0,1,3,TRUE,2021-11-17,IUPUI,H
J. Farmer,F,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2021-11-17,IUPUI,H
L. Bofinger,F,14,1,4,0,0,1,2,1,0,1,1,2,0,1,1,3,FALSE,2021-11-17,IUPUI,H
P. Ford,F,14,1,2,0,0,0,0,2,0,2,1,1,0,1,3,2,FALSE,2021-11-17,IUPUI,H
C. Tucker,G,6,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE,2021-11-17,IUPUI,H
E. Czumbel,G,27,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,FALSE,2021-11-17,IUPUI,H
TEAM,NA,NA,21,63,7,19,11,16,19,14,33,11,7,1,10,11,60,FALSE,2021-11-17,IUPUI,H
