player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Henniger,F,24,2,5,0,0,1,3,2,1,3,1,0,0,0,5,5,TRUE,2012-01-07,Buffalo,A
J. Greene,F,20,7,10,0,0,2,2,2,3,5,2,2,1,0,5,16,TRUE,2012-01-07,Buffalo,A
M. Porrini,G,29,4,11,3,5,2,2,0,6,6,3,3,0,1,2,13,TRUE,2012-01-07,Buffalo,A
C. Guyton,G,36,3,10,1,4,0,0,0,1,1,4,1,0,1,1,7,TRUE,2012-01-07,Buffalo,A
R. Holt,G,25,4,11,1,5,1,1,1,1,2,2,0,0,1,0,10,TRUE,2012-01-07,Buffalo,A
C. Evans,F,9,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,FALSE,2012-01-07,Buffalo,A
E. Gaines,F,12,0,1,0,1,2,4,0,1,1,1,0,0,2,2,2,FALSE,2012-01-07,Buffalo,A
P. Jackson,F,14,1,2,0,0,0,0,0,2,2,0,1,0,0,1,2,FALSE,2012-01-07,Buffalo,A
J. Manns,C,16,3,4,0,0,0,1,1,1,2,0,0,0,0,3,6,FALSE,2012-01-07,Buffalo,A
K. Brewer,G,12,2,3,0,0,0,1,1,1,2,1,1,0,2,1,4,FALSE,2012-01-07,Buffalo,A
D. Manley,G,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2012-01-07,Buffalo,A
TEAM,NA,NA,26,60,5,16,8,14,12,18,30,14,8,1,7,24,65,FALSE,2012-01-07,Buffalo,A
