player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Griffin,F,22,7,9,0,0,2,4,2,7,9,1,0,1,4,5,16,TRUE,2012-01-26,Gardner-Webb,A
M. Harris,F,26,2,2,0,0,1,2,1,1,2,0,1,3,1,4,5,TRUE,2012-01-26,Gardner-Webb,A
L. Merthie,G,25,2,6,1,5,0,0,0,0,0,5,0,0,2,4,5,TRUE,2012-01-26,Gardner-Webb,A
D. White,G,34,7,12,1,3,7,10,1,4,5,4,4,2,4,3,22,TRUE,2012-01-26,Gardner-Webb,A
R. Ferguson,G,31,2,6,0,0,2,2,1,1,2,4,0,0,0,5,6,TRUE,2012-01-26,Gardner-Webb,A
A. Horton,F,9,2,2,1,1,0,1,0,0,0,0,1,0,0,1,5,FALSE,2012-01-26,Gardner-Webb,A
A. Celestin,G,16,0,3,0,0,0,0,0,3,3,1,0,0,2,0,0,FALSE,2012-01-26,Gardner-Webb,A
A. Ryan,G,22,3,6,1,3,0,0,2,3,5,2,0,0,1,3,7,FALSE,2012-01-26,Gardner-Webb,A
J. Wright,G,16,3,4,0,0,0,2,0,2,2,0,1,0,0,1,6,FALSE,2012-01-26,Gardner-Webb,A
TEAM,NA,NA,28,50,4,12,12,21,7,22,29,17,7,6,14,26,72,FALSE,2012-01-26,Gardner-Webb,A
