player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5107369,B. VanderWal,F,33,2,4,0,1,0,2,1,3,4,1,2,0,1,2,4,Furman,Samford,FALSE,TRUE,2024-02-21,A
4703810,G. Hien,F,29,4,6,0,0,2,5,2,4,6,5,1,0,4,4,10,Furman,Samford,FALSE,TRUE,2024-02-21,A
5176132,P. Smith Jr.,G,34,3,11,2,9,0,0,2,2,4,2,1,0,1,4,8,Furman,Samford,FALSE,TRUE,2024-02-21,A
4897381,JP Pegues,G,34,9,15,6,11,9,9,2,4,6,2,1,0,2,3,33,Furman,Samford,FALSE,TRUE,2024-02-21,A
4431953,M. Foster,G,31,1,7,1,7,2,2,0,7,7,1,1,0,3,4,5,Furman,Samford,FALSE,TRUE,2024-02-21,A
5176136,C. Bowser,F,8,1,1,0,0,2,2,0,0,0,0,0,0,1,2,4,Furman,Samford,FALSE,FALSE,2024-02-21,A
5107368,D. Molnar,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Furman,Samford,FALSE,FALSE,2024-02-21,A
4897382,T. Hughey,F,7,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,Furman,Samford,FALSE,FALSE,2024-02-21,A
4711679,C. Whitt,G,22,3,7,0,3,0,0,0,2,2,3,0,0,1,2,6,Furman,Samford,FALSE,FALSE,2024-02-21,A
NA,TEAM,NA,NA,24,55,9,32,15,20,8,24,32,14,6,0,14,23,72,Furman,Samford,FALSE,FALSE,2024-02-21,A
