player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
I. N'Diaye,F,26,2,9,0,2,1,2,2,0,2,1,1,0,7,2,5,TRUE,2005-12-08,George Washington,A
I. Almonte,F,33,5,12,0,0,6,12,3,4,7,1,1,1,4,3,16,TRUE,2005-12-08,George Washington,A
F. Giorgi,F,14,1,2,1,2,0,0,0,2,2,0,0,0,3,2,3,TRUE,2005-12-08,George Washington,A
I. Njie,F,13,2,2,0,0,0,0,1,1,2,0,0,0,1,2,4,TRUE,2005-12-08,George Washington,A
M. Bright,F,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,TRUE,2005-12-08,George Washington,A
K. Simms,C,11,1,5,0,0,0,0,0,1,1,0,0,1,0,3,2,FALSE,2005-12-08,George Washington,A
J. Lewis,G,19,1,4,0,1,0,0,0,4,4,2,0,0,0,1,2,FALSE,2005-12-08,George Washington,A
A. Guyton,G,6,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,FALSE,2005-12-08,George Washington,A
C. Chavez-Jacobo,G,5,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,FALSE,2005-12-08,George Washington,A
C. Fuller,G,26,2,6,0,1,1,3,1,6,7,2,1,1,2,4,5,FALSE,2005-12-08,George Washington,A
E. Lora,G,15,1,4,0,2,0,1,0,3,3,1,1,1,0,1,2,FALSE,2005-12-08,George Washington,A
J. Villegas,G,23,1,7,0,5,2,2,1,1,2,1,0,0,2,1,4,FALSE,2005-12-08,George Washington,A
J. Cantens,G,6,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,FALSE,2005-12-08,George Washington,A
TEAM,NA,NA,17,55,1,16,10,21,13,22,35,10,4,4,19,24,45,FALSE,2005-12-08,George Washington,A
