game_id,away,home,away_rank,home_rank,away_score,home_score,date
401599513,Butler,Creighton,NA,13,99,98,2024-02-02
401596874,St. Bonaventure,Dayton,NA,21,71,76,2024-02-02
401588667,Kent State,Buffalo,NA,NA,83,52,2024-02-02
401600364,Ohio State,Iowa,NA,NA,77,79,2024-02-02
401598582,Cornell,Dartmouth,NA,NA,56,53,2024-02-02
401594386,Siena,Rider,NA,NA,50,91,2024-02-02
401594375,Quinnipiac,Manhattan,NA,NA,77,71,2024-02-02
401594368,Niagara,Saint Peter's,NA,NA,68,59,2024-02-02
401594335,Mount St. Mary's,Marist,NA,NA,76,58,2024-02-02
401594297,Fairfield,Iona,NA,NA,82,91,2024-02-02
401587177,Princeton,Yale,NA,NA,64,70,2024-02-02
401581750,Columbia,Harvard,NA,NA,59,62,2024-02-02
401577671,Pennsylvania,Brown,NA,NA,61,70,2024-02-02
401588671,Toledo,Akron,NA,NA,70,77,2024-02-02
401602983,San Jos̩ State,Nevada,NA,NA,60,90,2024-02-02
