player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Hall,F,31,3,14,1,2,0,0,1,3,4,0,0,0,2,0,7,TRUE,2011-11-22,Wisconsin,A
K. Korver,F,23,1,3,1,3,0,1,1,3,4,0,0,1,2,4,3,TRUE,2011-11-22,Wisconsin,A
T. StatonT,F,25,0,6,0,1,0,0,0,4,4,0,0,2,0,2,0,TRUE,2011-11-22,Wisconsin,A
E. Tyler,G,16,0,4,0,0,0,0,1,3,4,1,1,0,0,1,0,TRUE,2011-11-22,Wisconsin,A
R. Chamberlain,G,20,3,8,1,2,0,0,0,1,1,1,0,0,2,1,7,TRUE,2011-11-22,Wisconsin,A
B. Reid,C,20,0,2,0,0,0,0,0,1,1,0,0,0,1,2,0,FALSE,2011-11-22,Wisconsin,A
M. Gholston Jr.,G,20,2,5,2,3,0,0,0,2,2,1,1,0,0,2,6,FALSE,2011-11-22,Wisconsin,A
T. Mason,G,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-11-22,Wisconsin,A
D. Dibble,G,22,0,3,0,1,2,2,1,1,2,0,1,0,3,1,2,FALSE,2011-11-22,Wisconsin,A
N. Rogers,G,21,2,7,0,1,2,2,0,1,1,0,0,0,1,1,6,FALSE,2011-11-22,Wisconsin,A
TEAM,NA,NA,11,53,5,13,4,5,5,20,25,3,3,3,11,14,31,FALSE,2011-11-22,Wisconsin,A
