game_id,date,opponent,location,team_score,opp_score,record
400916267,2016-11-11,New Mexico,A,70,81,0-1 (0-0)
400916283,2016-11-16,Utah Valley,A,73,82,0-2 (0-0)
400916289,2016-11-19,Utah State,A,51,85,0-3 (0-0)
400916295,2016-11-22,Eastern Kentucky,N,82,91,0-4 (0-0)
400926843,2016-11-23,NJIT,N,67,71,0-5 (0-0)
400916147,2016-11-25,Texas Tech,A,58,91,0-6 (0-0)
400916311,2016-11-29,Lamar,H,77,60,1-6 (0-0)
400916316,2016-12-03,CSU Northridge,A,76,79,1-7 (0-0)
400914927,2016-12-07,Wisconsin,A,44,78,1-8 (0-0)
400916340,2016-12-16,Montana Tech,H,76,46,2-8 (0-0)
400916348,2016-12-18,Boise State,A,59,82,2-9 (0-0)
400915789,2016-12-20,BYU,A,58,84,2-10 (0-0)
400916360,2016-12-29,Montana,A,62,74,2-11 (0-1)
400916364,2016-12-31,Montana State,A,63,80,2-12 (0-2)
400972706,2017-01-07,Weber State,H,0,0,5-26 (3-15)
400916384,2017-01-12,Eastern Washington,H,85,92,2-13 (0-3)
400916390,2017-01-14,Idaho,H,62,77,2-14 (0-4)
400916393,2017-01-19,Northern Colorado,A,73,69,3-14 (1-4)
400916398,2017-01-21,North Dakota,A,64,89,3-15 (1-5)
400916377,2017-01-25,Weber State,H,73,85,3-16 (1-6)
400916407,2017-01-27,Weber State,A,74,96,3-17 (1-7)
400916416,2017-02-02,Northern Arizona,H,91,90,4-17 (2-7)
400916422,2017-02-04,Southern Utah,H,94,68,5-17 (3-7)
400916428,2017-02-09,Portland State,A,69,74,5-18 (3-8)
400916433,2017-02-11,Sacramento State,A,63,75,5-19 (3-9)
400916438,2017-02-16,North Dakota,H,61,77,5-20 (3-10)
400916444,2017-02-18,Northern Colorado,H,81,87,5-21 (3-11)
400916446,2017-02-23,Idaho,A,61,69,5-22 (3-12)
400916450,2017-02-25,Eastern Washington,A,77,89,5-23 (3-13)
400916460,2017-03-02,Montana State,H,68,79,5-24 (3-14)
400916466,2017-03-04,Montana,H,76,95,5-25 (3-15)
400945490,2017-03-07,Sacramento State,N,76,91,5-26 (3-15)
