game_id,date,opponent,location,team_score,opp_score,record
400915901,2016-11-12,Texas Southern,H,89,82,1-0 (0-0)
400915084,2016-11-14,Minnesota,A,67,84,1-1 (0-0)
400915911,2016-11-16,Florida Gulf Coast,A,72,85,1-2 (0-0)
400910577,2016-11-18,Arkansas,A,67,71,1-3 (0-0)
400915925,2016-11-21,St. Francis ILL,H,88,67,2-3 (0-0)
400915932,2016-11-23,Mt. St. Mary's,H,80,71,3-3 (0-0)
400915940,2016-11-26,Fordham,A,67,63,4-3 (0-0)
400911024,2016-11-29,Texas,A,72,61,5-3 (0-0)
400915957,2016-12-03,North Texas,A,77,61,6-3 (0-0)
400915967,2016-12-05,Texas Dallas,H,99,49,7-3 (0-0)
400915769,2016-12-08,Saint Mary's,A,65,51,8-3 (0-0)
400915988,2016-12-16,Bradley,A,56,51,9-3 (0-0)
400915801,2016-12-22,Loyola Marymount,A,80,77,10-3 (0-0)
400916012,2016-12-31,Coastal Carolina,H,90,69,11-3 (1-0)
400916017,2017-01-02,Appalachian State,H,84,69,12-3 (2-0)
400916022,2017-01-07,Texas State,A,73,81,12-4 (2-1)
400916035,2017-01-14,Troy,A,71,93,12-5 (2-2)
400916037,2017-01-16,South Alabama,A,89,83,13-5 (3-2)
400916041,2017-01-21,UL Monroe,H,71,55,14-5 (4-2)
400916049,2017-01-23,Louisiana,H,108,71,15-5 (5-2)
400916055,2017-01-28,Appalachian State,A,83,67,16-5 (6-2)
400916058,2017-01-30,Coastal Carolina,A,70,72,16-6 (6-3)
400916065,2017-02-04,Texas State,H,76,61,17-6 (7-3)
400916076,2017-02-11,Arkansas State,H,81,75,18-6 (8-3)
400916082,2017-02-13,Little Rock,H,71,55,19-6 (9-3)
400916086,2017-02-18,Georgia State,A,68,67,20-6 (10-3)
400916094,2017-02-20,Georgia Southern,A,81,71,21-6 (11-3)
400916097,2017-02-25,South Alabama,H,86,75,22-6 (12-3)
400916105,2017-02-27,Troy,H,82,67,23-6 (13-3)
400916108,2017-03-02,UL Monroe,A,72,57,24-6 (14-3)
400916116,2017-03-04,Louisiana,A,81,83,24-7 (14-4)
400946071,2017-03-10,Coastal Carolina,N,74,51,25-7 (14-4)
400946254,2017-03-11,Texas State,N,62,83,25-8 (14-4)
400946459,2017-03-15,BYU,A,105,89,26-8 (14-4)
400946996,2017-03-20,Akron,H,85,69,27-8 (14-4)
400947459,2017-03-22,CSU Bakersfield,H,76,80,27-9 (14-4)
