game_id,date,opponent,location,team_score,opp_score,record
400918173,2016-11-11,Alabama A&M,H,96,62,1-0 (0-0)
400917666,2016-11-13,Jacksonville State,H,91,65,2-0 (0-0)
400918174,2016-11-17,Fontbonne College,H,100,27,3-0 (0-0)
400918175,2016-11-23,DePaul,A,66,68,3-1 (0-0)
400917892,2016-11-27,North Dakota State,H,64,50,4-1 (0-0)
400918176,2016-12-03,Air Force,A,70,83,4-2 (0-0)
400917727,2016-12-07,SE Missouri St,A,79,71,5-2 (0-0)
400918177,2016-12-10,Valparaiso,H,81,84,5-3 (0-0)
400917910,2016-12-14,Oral Roberts,H,86,76,6-3 (0-0)
400917742,2016-12-17,SE Missouri St,H,71,66,7-3 (0-0)
400918027,2016-12-19,Chicago State,H,66,46,8-3 (0-0)
400915595,2016-12-22,USC,N,75,83,8-4 (0-0)
400931950,2016-12-23,DePaul,N,69,58,9-4 (0-0)
400918159,2016-12-28,Northern Iowa,A,68,64,10-4 (1-0)
400918178,2016-12-31,Indiana State,H,81,75,11-4 (2-0)
400918179,2017-01-04,Illinois State,A,71,74,11-5 (2-1)
400918142,2017-01-07,Southern Illinois,H,67,75,11-6 (2-2)
400918180,2017-01-11,Evansville,H,55,51,12-6 (3-2)
400918181,2017-01-15,Loyola Chicago,A,71,77,12-7 (3-3)
400918182,2017-01-18,Indiana State,A,73,68,13-7 (4-3)
400918183,2017-01-21,Bradley,H,76,62,14-7 (5-3)
400918184,2017-01-24,Drake,H,71,72,14-8 (5-4)
400918147,2017-01-28,Southern Illinois,A,84,85,14-9 (5-5)
400918185,2017-01-31,Loyola Chicago,H,82,81,15-9 (6-5)
400918186,2017-02-04,Evansville,A,66,74,15-10 (6-6)
400918126,2017-02-09,Wichita State,A,62,80,15-11 (6-7)
400918169,2017-02-12,Northern Iowa,H,52,55,15-12 (6-8)
400918187,2017-02-15,Illinois State,H,66,67,15-13 (6-9)
400918188,2017-02-18,Drake,A,76,73,16-13 (7-9)
400918189,2017-02-22,Bradley,A,68,77,16-14 (7-10)
400918131,2017-02-25,Wichita State,H,67,86,16-15 (7-11)
400944509,2017-03-03,Northern Iowa,N,70,64,17-15 (7-11)
400945451,2017-03-04,Wichita State,N,63,78,17-16 (7-11)
